national_id_no,full_name,gender,date_of_birth,address,id_issue_date,id_status,linked_beneficiary_id,gender_clean,date_of_birth_clean,dob_parse_failed,id_issue_date_clean,issue_date_parse_failed,address_missing,id_status_missing,no_linked_beneficiary,data_quality_flags
99369-4112041-2,Erik Ward,Male,1991-01-24,"065 Ricardo Parkway Suite 136, Gwadar",2012-10-12,Active,BEN-002885,Male,1991-01-24,False,2012-10-12,False,False,False,False,
38335-6417486-5,Susan Soto,Female,1972-07-13,"Balochistan, Quetta, 4558 Bridges Cape Suite 464",2013-06-30,Active,BEN-003743,Female,1972-07-13,False,2013-06-30,False,False,False,False,
94641-1499487-1,William Stevensno,Male,1995-05-19,"Balochistan, Quetta, 54074 Diana Landing Apt. 566",2021-12-20,Active,BEN-001744,Male,1995-05-19,False,2021-12-20,False,False,False,False,
86841-5947903-2,aMrie Carter,Female,1979-02-13,"74743 Moreno Tunnel, Sialkot",2018-04-20,,BEN-000134,Female,1979-02-13,False,2018-04-20,False,False,True,False,id_status_missing
71875-4542864-6,Jeremy Douglas,Male,1981-04-30,"Punjab, East Tinaburgh, 67801 Michael Junction",2016-04-01,Expired,,Male,1981-04-30,False,2016-04-01,False,False,False,True,
80175-2183104-6,Jeff Henderson,Male,1990-06-23,"462 Kelly Cliff Apt. 370, Sialkot, Punjab",2019-01-14,Active,BEN-001151,Male,1990-06-23,False,2019-01-14,False,False,False,False,
50960-3615372-2,Andrew Cantrell,Male,1969-10-15,"7026 Dana Pine, Faisalabad",2018-01-17,Expired,BEN-000260,Male,1969-10-15,False,2018-01-17,False,False,False,False,
66860-4856370-0,Cheryl Fox,Female,1952-03-28,"32639 White Divide Apt. 830, West Morganmouth",2019-10-12,Active,,Female,1952-03-28,False,2019-10-12,False,False,False,True,
59884-1577994-9,Robert Chambers,Male,1970-04-17,"Punjab, Sialkot, 3780 Michele Curve Apt. 280",2013-12-10,Expired,BEN-001517,Male,1970-04-17,False,2013-12-10,False,False,False,False,
46944-4506348-9,Jeffrey Sanders,Male,1940-03-29,"6580 David Locks, North Andrea",2013-05-18,Active,,Male,1940-03-29,False,2013-05-18,False,False,False,True,
94704-3051140-3,Kristen Franklin,Female,14-08-1952,,2021-09-20,Active,BEN-002974,Female,1952-08-14,False,2021-09-20,False,True,False,False,address_missing
23716-7699056-6,Adam Adams,Male,1949-08-31,"Punjab, South Lorettaville, 5396 Joshua Courts Suite 088",2016-11-04,Active,,Male,1949-08-31,False,2016-11-04,False,False,False,True,
49978-8573783-7,Lauren Hensley,Female,14-02-1976,"Sindh, Hyderabad, 003 Ramirez Manors",2019-04-09,Active,BEN-004890,Female,1976-02-14,False,2019-04-09,False,False,False,False,
98025-7048069-8,effery adams,Male,1948-05-22,"4827 Nicole Dam Apt. 428, Faisalabad",2015-04-02,Active,BEN-004672,Male,1948-05-22,False,2015-04-02,False,False,False,False,
39151-3122114-8,  Scott Daniels,Male,1985-10-29,"Punjab, Rawalpindi, 1252 Adam Walk Apt. 053",2014-09-30,Active,BEN-004757,Male,1985-10-29,False,2014-09-30,False,False,False,False,
22156-9118087-2,Cynthia Thomas,Female,1937-08-30,"189 Chad Station, Port Thomas",2018-02-08,Active,,Female,1937-08-30,False,2018-02-08,False,False,False,True,
75584-7625221-6,Kriste nMiller,Female,1982-07-30,"Sindh, Karachi, 94766 Samantha Ports",2020-05-02,Expired,BEN-001328,Female,1982-07-30,False,2020-05-02,False,False,False,False,
42371-2669735-6,Sherry Greene MD,Female,1947-02-17,"Punjab, Lake Tiffanybury, 807 Steven Tunnel",2019-12-30,Active,,Female,1947-02-17,False,2019-12-30,False,False,False,True,
29397-6967552-1,Danielle Levy,Female,1967-05-31,"900 Dawn Unions, East Wandamouth",2014-07-22,Active,,Female,1967-05-31,False,2014-07-22,False,False,False,True,
10423-5250058-8,Lee Hicks,Male,1958-11-05,,2023-11-28,Active,,Male,1958-11-05,False,2023-11-28,False,True,False,True,address_missing
90623-9031087-3,Anthony Morris,Male,1944-03-04,"Punjab, East James, 133 Brown Station Apt. 840",2014-09-23,Active,,Male,1944-03-04,False,2014-09-23,False,False,False,True,
85085-3715636-9,Danielle  Collins,Female,1961-07-31,"Sindh, Hyderabad, 61557 Destiny Loop Suite 780",2013-07-20,Active,BEN-003537,Female,1961-07-31,False,2013-07-20,False,False,False,False,
46657-4990927-4,eric morgan,Male,02-05-1950,"Sindh, Karachi, 11477 Tran Well",2018-05-01,Active,BEN-004016,Male,1950-05-02,False,2018-05-01,False,False,False,False,
97721-6402042-7,MichElle Turner,Female,1943-05-18,"28399 Anderson Ave Apt. 752, Quetta",2024-02-01,Expired,BEN-002496,Female,1943-05-18,False,2024-02-01,False,False,False,False,
18636-5011241-0,Katrina Carpenter,Female,2005-03-09,"81022 Morrow Motorway, Bartonfort, Punjab",2018-08-16,Active,,Female,2005-03-09,False,2018-08-16,False,False,False,True,
71046-6528440-9,Richard Powell,Male,1978-09-27,"Khyber Pakhtunkhwa, Mardan, 27149 Blevins Lock",2017-03-14,Expired,BEN-001849,Male,1978-09-27,False,2017-03-14,False,False,False,False,
72445-6323498-0,Robin Meyer,Female,2000-12-13,"763 Troy Ridge Suite 945, Karachi, Sindh",2017-02-07,Active,BEN-000255,Female,2000-12-13,False,2017-02-07,False,False,False,False,
74105-2753518-8,  Lisa Hawkins,Female,25-08-1977,"1561 Frederick Pines Apt. 516, Sibi, Balochistan",2023-01-29,Expired,BEN-000821,Female,1977-08-25,False,2023-01-29,False,False,False,False,
08395-7882762-3,Keith Conley,Male,18-06-1949,"324 Michael Port Suite 348, Quetta, Balochistan",2017-01-04,Active,BEN-001620,Male,1949-06-18,False,2017-01-04,False,False,False,False,
19409-6146758-4,Chris Woods,Male,1992-04-11,"Khyber Pakhtunkhwa, Abbottabad, 19838 Laura Grove Suite 929",2013-07-13,Active,BEN-000307,Male,1992-04-11,False,2013-07-13,False,False,False,False,
72979-8397343-4,Christopher Henderson,Male,1992-01-23,"7843 Carolyn Shores, Sibi",2017-01-12,Expired,BEN-001772,Male,1992-01-23,False,2017-01-12,False,False,False,False,
89703-8473859-2,Timothy Casey,Male,1991-06-16,"Balochistan, Quetta, 3866 Melissa Viaduct",2019-12-17,Active,BEN-002664,Male,1991-06-16,False,2019-12-17,False,False,False,False,
04228-3228990-8,Jennifer Cox,Female,1972-12-26,"93597 Joshua Branch, Abbottabad, Khyber Pakhtunkhwa",2012-10-05,Active,BEN-004050,Female,1972-12-26,False,2012-10-05,False,False,False,False,
29918-7370119-6,Michael Wheeler,Male,2000-11-07,"Sindh, Sukkur, 67781 Deborah Squares Suite 450",2016-09-01,Active,BEN-004310,Male,2000-11-07,False,2016-09-01,False,False,False,False,
42514-4120081-9,Timothy Hernandez,Male,19-09-2007,"7817 Carpenter Route Suite 311, Bahawalpur",2021-07-30,Active,BEN-002818,Male,2007-09-19,False,2021-07-30,False,False,False,False,
81168-0195891-6,BeNjamin Hall,Male,1943-10-24,"2531 Acevedo Haven, Multan",2020-03-08,Active,BEN-002374,Male,1943-10-24,False,2020-03-08,False,False,False,False,
51786-9240642-6,Jennifer Hoffman,Female,1982-05-25,"Punjab, Fisherside, 0226 Mark Spurs",2025-07-26,Active,,Female,1982-05-25,False,2025-07-26,False,False,False,True,
61653-8330173-4,Bruce Mitchell,Male,1980-03-05,"8747 Daniel Lakes Suite 900, Melissaberg",2017-10-02,Active,,Male,1980-03-05,False,2017-10-02,False,False,False,True,
63548-0315678-0,Jenna Proctor,Female,1990-12-17,"2465 Fleming Fords, Swat, Khyber Pakhtunkhwa",2016-01-25,Active,BEN-001931,Female,1990-12-17,False,2016-01-25,False,False,False,False,
06195-5545458-3,Jennifer York,Female,1951-02-18,"Sindh, Larkana, 848 Simmons Ferry",2024-07-16,Active,BEN-003054,Female,1951-02-18,False,2024-07-16,False,False,False,False,
80154-8585509-1,Christine Allen,Female,1966-08-24,"734 Rodriguez Village Apt. 546, Gujranwala",2012-01-07,Expired,BEN-000507,Female,1966-08-24,False,2012-01-07,False,False,False,False,
56514-0304093-2,Jamie Fuentes,Female,1973-01-02,"28492 Daniel Cape, Bahawalpur",2012-09-19,,BEN-000597,Female,1973-01-02,False,2012-09-19,False,False,True,False,id_status_missing
52763-7350556-9,Lidna Cordova,Female,1952-06-10,"56513 Edwin Mission Suite 731, Lahore",2022-06-22,Active,BEN-000043,Female,1952-06-10,False,2022-06-22,False,False,False,False,
82751-1673480-8,Stephen Randolph,Male,1973-08-11,"Sindh, Sukkur, 911 John Mill",2012-12-22,Active,BEN-003443,Male,1973-08-11,False,2012-12-22,False,False,False,False,
49528-6502049-2,Paul Brown,Male,1983-03-14,"Punjab, Bahawalpur, 0452 Margaret Square",2020-04-25,Active,BEN-000484,Male,1983-03-14,False,2020-04-25,False,False,False,False,
72920-0269481-4,Jessica Chavez DDS,Female,1993-02-13,"Khyber Pakhtunkhwa, Mardan, 983 Sarah Hills",2017-07-15,Active,BEN-001615,Female,1993-02-13,False,2017-07-15,False,False,False,False,
97744-2225998-8,Yesenia Molina,Female,2006-06-02,"8056 Andrews Vista, Deleonborough, Punjab",2025-03-31,Expired,,Female,2006-06-02,False,2025-03-31,False,False,False,True,
48230-5786484-1,Ashley Mann,Female,1977-04-27,"Punjab, Port Jonathanville, 47391 Jennifer Squares Apt. 009",2016-03-12,Active,,Female,1977-04-27,False,2016-03-12,False,False,False,True,
39244-0467330-0,Jason Rice,Male,15-02-1965,"Punjab, Lahore, 360 Raymond Gateway",2012-04-05,Active,BEN-001000,Male,1965-02-15,False,2012-04-05,False,False,False,False,
31890-2997142-5,John Miller,Male,1991-03-09,"92653 Samantha Trail Suite 326, Mardan",2023-11-23,Active,BEN-002078,Male,1991-03-09,False,2023-11-23,False,False,False,False,
33061-5781817-8,Angela Wilson,Female,1989-11-24,"02472 Oliver Cove Apt. 444, Lake Nicholas",2018-07-24,Active,,Female,1989-11-24,False,2018-07-24,False,False,False,True,
25249-9095558-6,Michael Dawson,Male,1991-03-13,"Balochistan, Sibi, 31235 Mcgee Burg Suite 089",2012-05-03,Active,BEN-004824,Male,1991-03-13,False,2012-05-03,False,False,False,False,
99374-8032282-9,Frank Cooper,Male,1953-08-15,"Punjab, West Andrewport, 4238 Wilson Hills",2020-05-18,Active,,Male,1953-08-15,False,2020-05-18,False,False,False,True,
30248-5209843-8,Lisa Johnson,Female,1964-06-11,"Sindh, Larkana, 4407 Bowen Lights",2025-03-14,Active,BEN-004942,Female,1964-06-11,False,2025-03-14,False,False,False,False,
82520-5779863-2,Samuel Mitchell,Male,1935-10-22,"Punjab, Lake Danielle, 9064 Ward Route Suite 484",2023-03-21,Expired,,Male,1935-10-22,False,2023-03-21,False,False,False,True,
88272-4227746-8,  Sharon Caldwell,Female,1942-07-17,"982 Angela Camp Apt. 876, New Richard",2024-12-16,Active,,Female,1942-07-17,False,2024-12-16,False,False,False,True,
46703-5259475-0,Elizabeth  Hall,Female,05-07-1981,"358 Baker Cove, Larkana, Sindh",2016-02-07,Active,BEN-003572,Female,1981-07-05,False,2016-02-07,False,False,False,False,
86168-7628715-2,charles Simmons,Male,1971-09-16,"037 Tyler Walks, Swat",2021-05-06,Active,BEN-001840,Male,1971-09-16,False,2021-05-06,False,False,False,False,
98618-5997058-0,Kathy Lee DVM,Female,1971-09-17,"Punjab, New Sherry, 81721 Jennifer Stream Apt. 376",2016-07-18,Active,,Female,1971-09-17,False,2016-07-18,False,False,False,True,
59032-3978383-7,Stacy Williams,Female,1990-08-19,"Sindh, Karachi, 434 Ariana Fall",2016-02-17,Expired,BEN-001765,Female,1990-08-19,False,2016-02-17,False,False,False,False,
46582-4585762-3,TABITHA COOPER,Female,1978-10-24,"40760 Gonzalez Center, New Eric",2018-01-10,Active,,Female,1978-10-24,False,2018-01-10,False,False,False,True,
72312-2692884-0,Cynthia Parker,Female,1992-01-09,"Punjab, Salazarmouth, 41310 Morris Mall Apt. 672",2022-08-26,Active,,Female,1992-01-09,False,2022-08-26,False,False,False,True,
04827-1352961-8,Nancy Hamilton,Female,1953-10-08,"433 Kristin Ports Apt. 971, Gujranwala, Punjab",2013-11-28,Expired,BEN-001981,Female,1953-10-08,False,2013-11-28,False,False,False,False,
15735-2978324-4,SonyaNichols,Female,27-01-1951,"271 Johnson Corner Apt. 626, Sibi",2023-06-19,Active,BEN-003860,Female,1951-01-27,False,2023-06-19,False,False,False,False,
71107-7149074-0,James Anderson,Male,14-06-1995,"534 Angela Pike, Gwadar, Balochistan",2020-02-10,Active,BEN-003761,Male,1995-06-14,False,2020-02-10,False,False,False,False,
90127-9625829-2,Ashley Nguyen,Female,1955-11-24,"Punjab, Faisalabad, 08686 Charlotte Track Suite 278",2023-02-11,Expired,BEN-004392,Female,1955-11-24,False,2023-02-11,False,False,False,False,
02084-5618495-6,James Hart,Male,1958-06-16,"Khyber Pakhtunkhwa, Peshawar, 34440 Nancy Summit",2015-09-17,Active,BEN-000196,Male,1958-06-16,False,2015-09-17,False,False,False,False,
54406-4019895-3,Betty Howard,Female,08-09-1973,"284 Clark View, East Nancy, Punjab",2024-08-10,Active,,Female,1973-09-08,False,2024-08-10,False,False,False,True,
13969-3980708-3,Dr. Lisa Mccoy,Female,1943-07-19,"73683 Shane Bypass Apt. 416, Larkana",2013-03-20,Active,BEN-004764,Female,1943-07-19,False,2013-03-20,False,False,False,False,
52276-3735462-4,aLurie Hughes,Female,1962-01-07,"855 Ellen Well, Larkana",2025-07-07,Expired,BEN-001304,Female,1962-01-07,False,2025-07-07,False,False,False,False,
06935-8927674-6,Ronald Bradlye,Male,2004-08-21,"66062 Maria Pike, Sukkur",2017-03-25,Active,BEN-004336,Male,2004-08-21,False,2017-03-25,False,False,False,False,
84043-1550925-9,Ricardo  Reynolds,Male,1982-01-25,"8187 Powell Forest, Humphreyburgh",2019-05-12,Active,,Male,1982-01-25,False,2019-05-12,False,False,False,True,
14294-4737234-9,Thomas Hall,Male,1976-09-28,"171 Holmes Mountain, Quetta, Balochistan",2025-06-24,Active,BEN-002072,Male,1976-09-28,False,2025-06-24,False,False,False,False,
86295-3398366-7,veronica ford,Female,1964-10-21,"Balochistan, Quetta, 746 Taylor Station Apt. 156",2023-08-03,Expired,BEN-000193,Female,1964-10-21,False,2023-08-03,False,False,False,False,
57190-5012439-0,Gabriela Atkins,Female,1967-07-06,"6879 Johnson Parkways Suite 144, Larkana, Sindh",2014-10-11,Active,BEN-002579,Female,1967-07-06,False,2014-10-11,False,False,False,False,
85582-9423745-7,Jenna Cooper,Female,29-08-1963,"Punjab, Avilafort, 260 Smith Cliffs",2016-11-09,Active,,Female,1963-08-29,False,2016-11-09,False,False,False,True,
65134-6498117-6,Jason Gross,Male,1986-09-16,"83301 Michael Plain Suite 978, Port Thomas",2014-10-13,Active,,Male,1986-09-16,False,2014-10-13,False,False,False,True,
92925-0395725-7,Charles  Martin,Male,1999-08-17,"9099 Gonzalez Wall Apt. 515, Hyderabad, Sindh",2023-04-21,Expired,BEN-004586,Male,1999-08-17,False,2023-04-21,False,False,False,False,
15915-1697355-2,Elizabeth Evans,Female,1954-02-06,"89544 Samantha Harbors Apt. 581, North John",2022-11-29,Active,,Female,1954-02-06,False,2022-11-29,False,False,False,True,
39619-3078544-1,Keith Velazquez,Male,2001-03-12,"0744 Robert Junction, South Amyville, Punjab",2017-06-25,Active,,Male,2001-03-12,False,2017-06-25,False,False,False,True,
35259-2590244-8,Mr. Steven Davenport,Male,1988-07-18,"8216 Krista Port Suite 648, Jameschester",2018-08-06,Expired,,Male,1988-07-18,False,2018-08-06,False,False,False,True,
64227-2896218-5,Bradley Vega,Male,1964-04-20,"Khyber Pakhtunkhwa, Swat, 7256 Rodgers Cliff Suite 962",2022-07-26,Active,BEN-000673,Male,1964-04-20,False,2022-07-26,False,False,False,False,
68547-4560214-2,Taylor Kim,Female,1956-10-03,"05349 Scott Centers, Multan, Punjab",2023-01-26,Expired,BEN-000548,Female,1956-10-03,False,2023-01-26,False,False,False,False,
10108-6083038-7,Daniel Martinez,Male,23-07-1957,"55410 Christian Locks Suite 987, Peshawar",2013-03-10,Active,BEN-002883,Male,1957-07-23,False,2013-03-10,False,False,False,False,
18155-5462768-6,Tiffany King,Female,1954-01-30,"Punjab, Millerport, 64007 Brian Extension Suite 131",2024-01-25,Expired,,Female,1954-01-30,False,2024-01-25,False,False,False,True,
53319-8986398-7,Kayla Lane,Female,1961-12-19,"76517 Branch Villages Suite 843, Gwadar",2024-09-06,Active,BEN-004882,Female,1961-12-19,False,2024-09-06,False,False,False,False,
63038-5377855-1,Cynhia Fischer,Female,1950-03-06,"Balochistan, Quetta, 46237 Johnson Parks Apt. 263",2016-08-25,Active,BEN-002199,Female,1950-03-06,False,2016-08-25,False,False,False,False,
76387-5348300-4,Daniel Hardy,Male,07-08-1960,"Punjab, Gujranwala, 376 Danielle Junctions",2016-01-02,Active,BEN-003687,Male,1960-08-07,False,2016-01-02,False,False,False,False,
78002-6996906-6,Christopher Richardson,Male,1961-02-01,"0683 Tiffany Parkway Suite 174, Karachi, Sindh",2020-12-17,Active,BEN-000045,Male,1961-02-01,False,2020-12-17,False,False,False,False,
36190-6410958-6,Ruth Smith,Female,22-06-1981,"9555 Jason Turnpike Apt. 477, Sibi",2021-11-30,Active,BEN-001144,Female,1981-06-22,False,2021-11-30,False,False,False,False,
53460-7567929-6,  Charles Moore,Male,1963-09-15,"553 Chad Lane Apt. 396, East Justin, Punjab",2016-02-13,Active,,Male,1963-09-15,False,2016-02-13,False,False,False,True,
24281-6358275-1,Deborah Hahn,Female,1942-04-13,"863 Zavala Squares Apt. 100, Rawalpindi",2024-05-14,Active,BEN-002867,Female,1942-04-13,False,2024-05-14,False,False,False,False,
58490-1018099-1,Sacy Hahn  ,Female,30-01-1980,"0430 Christopher Place, Bahawalpur, Punjab",2017-09-13,Active,BEN-004894,Female,1980-01-30,False,2017-09-13,False,False,False,False,
90761-4050146-3,Deborah Cooper,Female,1952-04-11,"Punjab, Faisalabad, 332 Justin Meadow Suite 552",2023-05-23,Active,BEN-003553,Female,1952-04-11,False,2023-05-23,False,False,False,False,
36487-8362530-7,April Vasquez,Female,2006-02-07,"38313 Tina Vista, Karachi, Sindh",2012-11-25,Active,BEN-004499,Female,2006-02-07,False,2012-11-25,False,False,False,False,
02160-6465769-5,Teresa Martin,Female,1968-04-07,"0189 Mcdonald St, Peshawar",2016-06-14,Active,BEN-003966,Female,1968-04-07,False,2016-06-14,False,False,False,False,
07376-0342739-2,Rachel Burnett,Female,1992-07-11,"630 Tyler Rue, Sukkur",2021-05-05,Active,BEN-004093,Female,1992-07-11,False,2021-05-05,False,False,False,False,
67103-7661085-0,Donald Domiguez,Male,1990-06-20,"Punjab, Gujranwala, 9634 Bennett Row Apt. 332",2022-05-12,Expired,BEN-004144,Male,1990-06-20,False,2022-05-12,False,False,False,False,
43820-8181855-1,Sarah Moss,Female,1996-10-24,"236 Wilson Place, Lahore",2013-06-14,Active,BEN-002254,Female,1996-10-24,False,2013-06-14,False,False,False,False,
46934-2947979-8,Jamie Rivera,Female,28-09-1992,"2105 Kim Grove, Sibi",2019-02-13,Active,BEN-004311,Female,1992-09-28,False,2019-02-13,False,False,False,False,
01030-4089913-2,Michael Davis,Male,2006-02-19,"726 Mark Mill, Gwadar",2015-05-01,Active,BEN-002347,Male,2006-02-19,False,2015-05-01,False,False,False,False,
64193-2095583-6,Ryan Smith,Male,1967-10-21,"445 Lori Rue Suite 464, North Garrett, Punjab",2020-08-02,Expired,,Male,1967-10-21,False,2020-08-02,False,False,False,True,
31469-9819204-2,Robert Davis,Male,1981-12-24,"371 Beasley Lodge Suite 306, Hernandezview, Punjab",2012-03-30,Active,,Male,1981-12-24,False,2012-03-30,False,False,False,True,
46828-9541475-8,Daniel Dominguez,Male,24-01-1957,"312 Brian Bypass Apt. 206, Peshawar, Khyber Pakhtunkhwa",2022-07-16,,BEN-000442,Male,1957-01-24,False,2022-07-16,False,False,True,False,id_status_missing
13782-9271460-0,Carolyn Townsend,Female,08-12-1974,"806 Timothy View, Sukkur, Sindh",2017-12-06,Active,BEN-000374,Female,1974-12-08,False,2017-12-06,False,False,False,False,
24538-1864293-6,Shannon Moreno,Female,2002-06-09,"2112 Guzman Wells, Sialkot",2020-11-01,Expired,BEN-002614,Female,2002-06-09,False,2020-11-01,False,False,False,False,
92535-3639956-2,Richard Johnson,Male,1977-11-03,"124 Ochoa Walk, Hyderabad",2023-01-02,Active,BEN-004693,Male,1977-11-03,False,2023-01-02,False,False,False,False,
32272-1949277-9,Jonathan Herrera,Male,1970-03-05,"Balochistan, Sibi, 1867 Torres Burg",2021-03-07,Active,BEN-004507,Male,1970-03-05,False,2021-03-07,False,False,False,False,
69234-2705650-0,Kevin Nelson,Male,1963-03-11,"328 Brandy Port Apt. 686, Sibi",2023-08-20,Expired,BEN-001903,Male,1963-03-11,False,2023-08-20,False,False,False,False,
54080-5607692-0,Tony Lopez,Male,1944-03-26,"9264 Kaiser Camp Suite 328, Francisfort, Punjab",2020-06-16,Expired,,Male,1944-03-26,False,2020-06-16,False,False,False,True,
90953-1265105-4,Mary  Martinez,Female,09-03-1986,"Balochistan, Sibi, 91446 Thompson Garden",2023-06-26,Active,BEN-000793,Female,1986-03-09,False,2023-06-26,False,False,False,False,
15628-2197844-9,Dwayne Perry,Male,1994-04-19,"7052 James Center Apt. 721, Abbottabad, Khyber Pakhtunkhwa",2024-07-23,Active,BEN-002442,Male,1994-04-19,False,2024-07-23,False,False,False,False,
94597-6279120-9,Laura Byrd,Female,1972-07-11,"Punjab, New Cynthia, 969 Webster Streets Apt. 921",2018-08-26,Active,,Female,1972-07-11,False,2018-08-26,False,False,False,True,
07441-9866118-0,Mark Melton,Male,1960-03-03,"79504 Johnson Crossing Suite 464, Peshawar, Khyber Pakhtunkhwa",2023-03-22,Expired,BEN-001459,Male,1960-03-03,False,2023-03-22,False,False,False,False,
14897-3839260-4,Heather Huff,Female,2006-08-04,"07351 Erin Tunnel Apt. 245, Gwadar",2014-09-18,Active,BEN-001842,Female,2006-08-04,False,2014-09-18,False,False,False,False,
06203-0692545-1,eric roberts,Male,1951-01-02,"611 Bradley Pike Apt. 622, Abbottabad",2012-08-13,Active,BEN-002066,Male,1951-01-02,False,2012-08-13,False,False,False,False,
27475-0619551-3,Sherry Lopez,Female,1988-10-29,"9886 Donald Plaza, Sibi, Balochistan",2024-06-23,Active,BEN-002305,Female,1988-10-29,False,2024-06-23,False,False,False,False,
11440-4317729-2,Joanna Barrett,Female,1968-05-13,"Balochistan, Sibi, 341 Garcia Club Suite 349",2025-09-02,Active,BEN-004446,Female,1968-05-13,False,2025-09-02,False,False,False,False,
16081-9225212-0,Matthew James,Male,2003-03-05,"533 Felicia Meadows, East Maureen",2013-08-03,Active,,Male,2003-03-05,False,2013-08-03,False,False,False,True,
87445-1809649-6,Bobby Nguyen,Male,07-04-2005,"4357 Daniels Courts Apt. 322, Gwadar",2020-09-30,Active,BEN-003098,Male,2005-04-07,False,2020-09-30,False,False,False,False,
42256-0431265-4,Elizabeth Lewis,Female,1950-07-20,"45139 Williams Motorway Apt. 597, Multan",2016-07-30,Active,BEN-003430,Female,1950-07-20,False,2016-07-30,False,False,False,False,
50474-2248018-9,Michael Anderson,Male,2007-09-06,"464 Cameron Mills Suite 098, Mardan",2023-10-12,Active,BEN-003193,Male,2007-09-06,False,2023-10-12,False,False,False,False,
91261-5358764-4,Joseph Griffin,Male,1987-09-01,"Punjab, Lewisburgh, 12095 Ford Lane",2016-03-17,Active,,Male,1987-09-01,False,2016-03-17,False,False,False,True,
88055-5532570-4,Ryan Waters,Male,1989-10-16,"992 Jamie Stream, Rawalpindi, Punjab",2021-06-30,Active,BEN-000872,Male,1989-10-16,False,2021-06-30,False,False,False,False,
38206-3570295-2,Anna Schmidt,Female,1938-01-10,"Punjab, Teresaport, 04667 Deborah Forges",2023-10-13,Active,,Female,1938-01-10,False,2023-10-13,False,False,False,True,
14863-6116953-9,Jamie Santos,Female,1954-02-10,"Khyber Pakhtunkhwa, Swat, 785 Annette Throughway",2023-12-22,Active,BEN-004408,Female,1954-02-10,False,2023-12-22,False,False,False,False,
48239-8500950-9,David English,Male,1995-04-26,"20381 Larsen Fords, Christopherfurt, Punjab",2016-02-15,Active,,Male,1995-04-26,False,2016-02-15,False,False,False,True,
32704-4823745-4,Erin Johnson,Female,1979-03-03,"Khyber Pakhtunkhwa, Peshawar, 7506 Silva Keys",2020-10-03,Expired,BEN-003437,Female,1979-03-03,False,2020-10-03,False,False,False,False,
87918-1490710-5,Cheryl Graves,Female,21-06-1962,"12752 Nicholas Common Apt. 216, Mardan",2025-03-31,Expired,BEN-004565,Female,1962-06-21,False,2025-03-31,False,False,False,False,
50817-5366649-6,Haley Oriz,Female,1950-07-15,"343 Jason Lodge Apt. 558, Abbottabad, Khyber Pakhtunkhwa",2016-10-10,Expired,BEN-004459,Female,1950-07-15,False,2016-10-10,False,False,False,False,
59017-7242174-8,Charles Smith,Male,1984-01-01,"2828 White Inlet, Lake Jeremyfurt, Punjab",2021-08-03,Active,,Male,1984-01-01,False,2021-08-03,False,False,False,True,
37009-6665527-5,Daniel Bell,Male,1965-03-25,"8319 Powers Circles, Gujranwala, Punjab",2019-04-13,Active,BEN-001162,Male,1965-03-25,False,2019-04-13,False,False,False,False,
85217-6087043-0,Wendy Alln,Female,1999-04-17,"738 Fuller Fall, Quetta",2018-01-23,Active,BEN-003035,Female,1999-04-17,False,2018-01-23,False,False,False,False,
14248-3682229-9,Clifford Patterson,Male,1974-01-28,"Khyber Pakhtunkhwa, Peshawar, 94743 George Rest",2025-05-26,Expired,BEN-000510,Male,1974-01-28,False,2025-05-26,False,False,False,False,
61277-8171234-3,Kari Medina,Female,1980-12-14,"983 Amber Ridges Suite 957, Alvarezchester, Punjab",2018-10-26,Active,,Female,1980-12-14,False,2018-10-26,False,False,False,True,
88729-5440143-6,Daniel Jones,Male,1957-08-09,"49134 Warren Shore Suite 906, Multan, Punjab",2024-08-23,Active,BEN-001952,Male,1957-08-09,False,2024-08-23,False,False,False,False,
00080-5086902-4,Jessica Moss DDS,Female,01-05-1943,"Punjab, Faisalabad, 7505 Turner Forest Apt. 733",2023-09-22,Active,BEN-004272,Female,1943-05-01,False,2023-09-22,False,False,False,False,
81861-2854208-5,Travis Russell,Male,1956-12-11,"9969 Beck Terrace, Abbottabad",2023-02-07,Active,BEN-003673,Male,1956-12-11,False,2023-02-07,False,False,False,False,
43202-8332680-0,Kayla Yang,Female,1955-02-19,"Balochistan, Quetta, 0332 Martin Shore",2022-12-28,Expired,BEN-004196,Female,1955-02-19,False,2022-12-28,False,False,False,False,
08365-8928026-8,Amanda Edwards,Female,1983-08-18,"689 Gordon Courts, Multan, Punjab",2018-04-29,Expired,BEN-002894,Female,1983-08-18,False,2018-04-29,False,False,False,False,
96264-9816932-4,Stacey Garrisn,Female,1967-08-12,"3433 Torres Rapids, Mardan, Khyber Pakhtunkhwa",2013-11-15,Active,BEN-001983,Female,1967-08-12,False,2013-11-15,False,False,False,False,
46207-1513166-4,Danielle Robinson,Female,2000-05-19,,2024-02-24,Active,BEN-002534,Female,2000-05-19,False,2024-02-24,False,True,False,False,address_missing
59891-7593831-3,Shannon Delgado,Female,1976-03-11,"Punjab, East Jerry, 72758 Max Wall",2022-06-23,Active,,Female,1976-03-11,False,2022-06-23,False,False,False,True,
06476-8409118-2,Heather Hernandez,Female,1992-09-25,"7064 Gibson Manor Apt. 682, Karachi",2018-10-18,,BEN-003746,Female,1992-09-25,False,2018-10-18,False,False,True,False,id_status_missing
