beneficiary_id,full_name,father_or_husband_name,gender,date_of_birth,cnic,phone_number,marital_status,household_size,monthly_income_pkr,address_line,city,province,bank_account_number,welfare_program,registration_date,registration_channel,status,gender_clean,status_clean,date_of_birth_clean,dob_parse_failed,registration_date_clean,reg_date_parse_failed,monthly_income_clean,income_flag,phone_missing,address_missing,is_duplicate_row,data_quality_flags
BEN-003002,Erica Holloway,Christopher Walker,Female,1998-09-11,63651-9219558-7,0303-4496109,Single,2,20000.0,3936 Andrew Pines,Larkana,Sindh,PK4484911600300232,Disability Support Program,2025-01-11,NGO Referral,active,Female,Active,1998-09-11,False,2025-01-11,False,20000.0,False,False,False,False,
BEN-003003,April Lopez,James Hall,Female,1948-12-22,93632-0559667-1,0303-6143660,Married,5,0.0,291 George Vista,Faisalabad,Punjab,PK7116369583086988,Widow & Orphan Support Program,2024-04-15,In-Person Center,Suspended,Female,Suspended,1948-12-22,False,2024-04-15,False,0.0,False,False,False,False,
BEN-003004,Melissa Quinn,Brandon Schultz,F,2001-05-30,63932-2131877-9,0303-4374077,Single,-1,0.0,172 Daniel Skyway Apt. 457,Gujranwala,Punjab,PK2449294613463350,Widow & Orphan Support Program,2024-03-03,NGO Referral,Active,Female,Active,2001-05-30,False,2024-03-03,False,0.0,False,False,False,False,
BEN-003005,Richard Barker,Blake Castro,Male,1940-12-09,65009-1019761-2,0345-3146526,Married,9,20000.0,721 Brooks Estate Suite 326,LARKANA,Sindh,PK7852510194105206,Flood Relief Assistance,2025-09-11,NGO Referral,Active,Male,Active,1940-12-09,False,2025-09-11,False,20000.0,False,False,False,False,
BEN-003006,Maria Gordon,Jerry Turner,female,1946-02-27,75580-6402471-7,0301-7170740,Divorced,6,15000.0,3281 Fletcher Haven,Karachi,Sindh,PK4329379542593681,Cash Transfer Program,2021-02-13,Online Portal,Inactive,Female,Inactive,1946-02-27,False,2021-02-13,False,15000.0,False,False,False,False,
BEN-003007,Anna Frazier,Lucas Davidson,Female,1944-11-07,60785-9640306-2,0302-2202368,Widowed,6,0.0,0692 Green Divide Suite 405,Mardan  ,Khyber Pakhtunkhwa,PK9404001015444058,Widow & Orphan Support Program,2025-07-03,Online Portal,Inactive,Female,Inactive,1944-11-07,False,2025-07-03,False,0.0,False,False,False,False,
BEN-003008,Nathan Little,Noah Miller,Male,1948-12-28,24142-0239794-6,0333-9282698,Widowed,6,25000.0,,Faisalabad,Punjab,PK8316037127377667,Elderly Pension Program,2021-05-24,In-Person Center,Inactive,Male,Inactive,1948-12-28,False,2021-05-24,False,25000.0,False,False,True,False,address_missing
BEN-003009,robert rodriguez,Phillip Wright,Male,1964-09-21,99448-9565506-3,0302-3755959,Divorced,2,5000.0,872 Larson Isle Suite 178,Karachi,Sindh,PK3452148671295971,Disability Support Program,2024-07-12,NGO Referral,Active,Male,Active,1964-09-21,False,2024-07-12,False,5000.0,False,False,False,False,
BEN-003010,Richard Prince,Gregory Dillon,M,1963-06-16,62349-5427143-0,0303-4421841,Widowed,9,15000.0,4422 Howard River Suite 211,multan,Punjab,PK3236232639219789,Widow & Orphan Support Program,2019-02-01,NGO Referral,Active,Male,Active,1963-06-16,False,2019-02-01,False,15000.0,False,False,False,False,
BEN-003011,david johnson,Justin Farmer,M,17/03/1943,02982-3900862-3,0320-1358940,Widowed,2,12000.0,00046 Gonzales Plaza Apt. 498,Abbottabad,Khyber Pakhtunkhwa,PK9382331890722931,Flood Relief Assistance,2021-11-12,NGO Referral,Inactive,Male,Inactive,1943-03-17,False,2021-11-12,False,12000.0,False,False,False,False,
BEN-003012,William Davis,Robert Miller,Male,1996-09-24,51159-4372229-4,0310-7782305,Divorced,8,20000.0,18096 Barber Harbors,Swat,Khyber Pakhtunkhwa,PK1146499500525331,Cash Transfer Program,2025-12-03,In-Person Center,Active,Male,Active,1996-09-24,False,2025-12-03,False,20000.0,False,False,False,False,
BEN-003013,Joanna Beasley,Jordan Mason,Female,1943-11-27,64460-7691380-3,0310-9741240,Widowed,0,20000.0,34903 Poole Shore,lahore,Punjab,PK1351412900076335,Flood Relief Assistance,2021-01-25,NGO Referral,Active,Female,Active,1943-11-27,False,2021-01-25,False,20000.0,False,False,False,False,
BEN-003014,Joseph Scott,Christian Vega,male,1993-05-20,14602-6889690-9,0302-5232338,Single,3,12000.0,05688 Cody Cliff Apt. 353,Peshawar,Khyber Pakhtunkhwa,PK7337564540608175,Elderly Pension Program,2020-02-06,Mobile Registration Van,inactive,Male,Inactive,1993-05-20,False,2020-02-06,False,12000.0,False,False,False,False,
BEN-003015,Ashley Patel,Alexander Walker,Female,2002-03-14,65676-1163624-7,0320-2172488,Divorced,7,15000.0,12320 Randall Squares Apt. 443,Sibi,Balochistan,PK3410126918489369,Widow & Orphan Support Program,2025-05-01,In-Person Center,Actve,Female,Active,2002-03-14,False,2025-05-01,False,15000.0,False,False,False,False,
BEN-003016,Colton Anderson,Daniel Rodriguez,Male,1986-03-21,66642-3077240-7,0310-5257531,Single,4,0.0,32665 John Heights,Hyderabad,Sindh,PK5561678737272172,Elderly Pension Program,2020-08-20,In-Person Center,ACTIVE,Male,Active,1986-03-21,False,2020-08-20,False,0.0,False,False,False,False,
BEN-003017,Brittany White,Eric Burch,FEMALE,2007-11-11,56521-4631964-3,0302-5756824,Widowed,7,999999.0,6026 Jeremy Loaf,Bahawalpur,Punjab,PK2499090267164466,Elderly Pension Program,2025-04-26,NGO Referral,Active,Female,Active,2007-11-11,False,2025-04-26,False,,True,False,False,False,income_flag
BEN-003018,Peggy Smith,Jonathan Howard,Female,22/09/1966,31061-7724095-2,0345-7454558,Single,9,8000.0,2008 Rodney Rapids,Multan,Punjab,PK7857096745818148,Disability Support Program,2019-07-20,In-Person Center,Active,Female,Active,1966-09-22,False,2019-07-20,False,8000.0,False,False,False,False,
BEN-003019,Paige King,Robert Beck,Female,1951-08-22,35093-6313990-3,0333-7239425,Divorced,3,0.0,9929 Bell Stravenue,karachi,Sindh,PK7273877314244580,Flood Relief Assistance,2021-04-26,Online Portal,Active,Female,Active,1951-08-22,False,2021-04-26,False,0.0,False,False,False,False,
BEN-003020,Crystal Garcia,Jeremy Green,Female,1978-05-30,88097-0960990-0,0310-2387339,Widowed,7,20000.0,7148 Hughes Tunnel,Gwadar,Balochistan,PK7443453238039060,Elderly Pension Program,2023-12-17,NGO Referral,Suspended,Female,Suspended,1978-05-30,False,2023-12-17,False,20000.0,False,False,False,False,
BEN-003021,Teresa Rivera,Timothy Campos,Female,1990-10-11,53171-2790213-6,0333-7681545,Single,5,20000.0,486 Ashley Via Apt. 265,Sibi,Balochistan,PK3657327764339771,Flood Relief Assistance,2019-02-04,Online Portal,Active,Female,Active,1990-10-11,False,2019-02-04,False,20000.0,False,False,False,False,
BEN-003022,Jerry Garcia,Jason Mitchell,male,2007-04-10,96709-4182996-3,0301-0223845,Divorced,8,12000.0,1910 Heather Burgs Suite 490,Sialkot,Punjab,PK3142221757237333,Cash Transfer Program,2024-04-10,Online Portal,Active,Male,Active,2007-04-10,False,2024-04-10,False,12000.0,False,False,False,False,
BEN-003023,Carl Stephens,Donald Jones,Male,05/07/1967,33884-8840531-8,0310-4317040,Widowed,8,0.0,5896 Horne Forks Suite 654,Larkana,Sindh,PK5061554605507893,Disability Support Program,2020-12-01,In-Person Center,Inactive,Male,Inactive,1967-07-05,False,2020-12-01,False,0.0,False,False,False,False,
BEN-003024,Roger Johnson,Christopher Wiley,Male,1987-12-26,15041-2207241-9,0320-7683154,Married,5,20000.0,06227 Claire Center Apt. 301,Peshawar,Khyber Pakhtunkhwa,PK4476162647885867,Cash Transfer Program,2021-02-11,NGO Referral,Inactive,Male,Inactive,1987-12-26,False,2021-02-11,False,20000.0,False,False,False,False,
BEN-003025,  Audrey Blackburn,Paul Scott,female,16/06/1954,80930-8246932-3,0345-1996653,Divorced,3,8000.0,1261 Robert Freeway,Abbottabad,Khyber Pakhtunkhwa,PK3478693872757833,Widow & Orphan Support Program,2025-11-18,In-Person Center,Inactive,Female,Inactive,1954-06-16,False,2025-11-18,False,8000.0,False,False,False,False,
BEN-003026,Chad Jones,Bruce Martinez,Male,1951-01-10,98454-5397255-3,0300-4062396,Single,1,12000.0,10336 Smith Stravenue,Multan,Punjab,PK7284132052140059,Disability Support Program,2023-03-16,Online Portal,Inactive,Male,Inactive,1951-01-10,False,2023-03-16,False,12000.0,False,False,False,False,
BEN-003027,Anna Mcdonald,Robert Solis,Female,1974-07-30,54062-3546893-6,0302-5996353,Single,2,0.0,010 David Fields Suite 108,Sibi,Balochistan,PK7071391798628081,Widow & Orphan Support Program,2024-09-24,Mobile Registration Van,Active,Female,Active,1974-07-30,False,2024-09-24,False,0.0,False,False,False,False,
BEN-003028,Jay Hawkins,Donald Hall,Male,1981-08-17,93239-2861623-9,0320-7471529,Divorced,6,12000.0,9790 Denise Port,Faisalabad,Punjab,PK7206850780067656,Flood Relief Assistance,2024-09-17,Online Portal,Active,Male,Active,1981-08-17,False,2024-09-17,False,12000.0,False,False,False,False,
BEN-003029,Denise Johnson,James Nelson,Female,01/07/1994,70925-9180930-0,0345-0444029,Widowed,3,25000.0,154 Darren Pine,Quetta,Balochistan,PK1001715159786187,Cash Transfer Program,2022-04-07,In-Person Center,suspended,Female,Suspended,1994-07-01,False,2022-04-07,False,25000.0,False,False,False,False,
BEN-003030,Melissa Tucker,Daniel Smith,Female,1953-12-08,28104-3716567-8,0333-0353346,Divorced,8,0.0,,Sukkur,Sindh,PK6134581728355664,Flood Relief Assistance,2022-03-12,In-Person Center,Active,Female,Active,1953-12-08,False,2022-03-12,False,0.0,False,False,True,False,address_missing
BEN-003031,mary marshall,Kevin Christensen,Female,1963-09-27,10282-4280742-3,0310-0290046,Divorced,7,20000.0,3188 Harris Manor Suite 552,Hyderabad,Sindh,PK2955135766603389,Elderly Pension Program,2024-09-23,In-Person Center,Suspended,Female,Suspended,1963-09-27,False,2024-09-23,False,20000.0,False,False,False,False,
BEN-003032,Katherine Martin,Zachary Hendrix,Female,1978-09-25,68433-6365352-7,0301-2401820,Divorced,5,0.0,0846 Nicholas Hollow,Bahawalpur,Punjab,PK5761387968756388,Flood Relief Assistance,2022-12-21,Online Portal,Active,Female,Active,1978-09-25,False,2022-12-21,False,0.0,False,False,False,False,
BEN-003033,Isabella Hensley,Mark Harris,Female,1969-11-24,80367-0500576-9,0345-1584866,Married,6,5000.0,5502 Kelly Walks Suite 667,Larkana  ,Sindh,PK3175590517048878,Widow & Orphan Support Program,2024-02-05,In-Person Center,Suspended,Female,Suspended,1969-11-24,False,2024-02-05,False,5000.0,False,False,False,False,
BEN-003034,Mitchell Gonzales,Dean Olson,Male,1995-10-20,02720-7386762-3,,Married,8,5000.0,77419 Jaclyn Gardens Apt. 069,Bahawalpur,Punjab,PK4133987660198775,Cash Transfer Program,2020-06-18,NGO Referral,Active,Male,Active,1995-10-20,False,2020-06-18,False,5000.0,False,True,False,False,phone_missing
BEN-003035,Wendy Allen,Matthew Holmes,Female,1999-04-17,85217-8087043-0,0300-2901265,Widowed,6,15000.0,738 Fuller Fall,Quetta,Balochistan,PK5540113858808489,Elderly Pension Program,2023-10-28,Online Portal,Inactive,Female,Inactive,1999-04-17,False,2023-10-28,False,15000.0,False,False,False,False,
BEN-003036,Larry Miller,William Malone,Male,2000-11-08,34709-5321288-9,0303-7916761,Divorced,3,,69714 Rodriguez Brook,Larkana,Sindh,PK2744198350118070,Cash Transfer Program,2021-01-23,NGO Referral,Inactive,Male,Inactive,2000-11-08,False,2021-01-23,False,,True,False,False,False,income_flag
BEN-003037,Scott Franco  ,Tony Thomas,Male,1952-07-19,39398-5405223-8,0301-5198716,Divorced,1,-5000.0,86220 Alex Burg,Larkana,Sindh,PK2745523209852897,Widow & Orphan Support Program,2020-12-28,Online Portal,inactive,Male,Inactive,1952-07-19,False,2020-12-28,False,,True,False,False,False,income_flag
BEN-003038,Shawna Rodriguez,Richard Porter,Female,1988-05-14,06308-8372085-1,0345-2363689,Widowed,3,25000.0,,Mardan,Khyber Pakhtunkhwa,PK5477643263185268,Elderly Pension Program,2019-08-20,Online Portal,Active,Female,Active,1988-05-14,False,2019-08-20,False,25000.0,False,False,True,False,address_missing
BEN-003039,Thomas Murphy,Mark Richardson,M,1956-10-25,79527-6215365-8,0320-7248710,Divorced,3,12000.0,733 Moore Key Suite 283,Larkana,Sindh,PK2746441143008922,Elderly Pension Program,2021-06-15,Online Portal,Active,Male,Active,1956-10-25,False,2021-06-15,False,12000.0,False,False,False,False,
BEN-003040,Robert Carroll  ,Gary Smith,Male,1958-12-22,09321-8214604-9,0345-9874037,Single,1,25000.0,334 Anderson Brooks Apt. 492,Abbottabad,Khyber Pakhtunkhwa,PK1441496992463235,Cash Transfer Program,2022-03-03,Mobile Registration Van,Actve,Male,Active,1958-12-22,False,2022-03-03,False,25000.0,False,False,False,False,
BEN-003041,Jane Martinez,Kenneth Williamson,Female,1991-02-19,32800-4329311-8,0302-6173133,Divorced,5,15000.0,266 Washington Loop,Abbottabad,Khyber Pakhtunkhwa,PK8512995230238246,Disability Support Program,2021-03-09,Online Portal,Active,Female,Active,1991-02-19,False,2021-03-09,False,15000.0,False,False,False,False,
BEN-003042,Sergio Marks,Cody Smith,M,1960-10-09,43230-1885579-2,0333-0758385,Single,6,,0351 Kristin Light,Abbottabad,Khyber Pakhtunkhwa,PK8356276956355944,Disability Support Program,2021-09-23,In-Person Center,ACTIVE,Male,Active,1960-10-09,False,2021-09-23,False,,True,False,False,False,income_flag
BEN-003043,John Kent,Ian Campbell,Male,1961-10-29,57860-8743669-8,0302-6422721,Divorced,9,20000.0,40700 Cynthia Square Apt. 665,Faisalabad,Punjab,PK7842796124436887,Flood Relief Assistance,2023-02-05,Online Portal,Active,Male,Active,1961-10-29,False,2023-02-05,False,20000.0,False,False,False,False,
BEN-003044,Debra Oneal,Curtis Walton,Female,1994-05-30,58705-9308528-7,0310-4122314,Widowed,6,8000.0,636 Samantha Shore Suite 733,Gwadar,Balochistan,PK5703914408681223,Elderly Pension Program,2019-09-25,NGO Referral,Active,Female,Active,1994-05-30,False,2019-09-25,False,8000.0,False,False,False,False,
BEN-003045,Amanda Davila,Mark Allen,Female,1974-12-24,78125-0186118-9,0333-6665750,Divorced,3,,645 Cooper Club,Lahore,Punjab,PK7751944106649916,Elderly Pension Program,2020-03-26,Online Portal,Suspended,Female,Suspended,1974-12-24,False,2020-03-26,False,,True,False,False,False,income_flag
BEN-003046,Sarah Tran,Jacob Mckinney,Female,2006-02-24,23106-2537442-4,0320-0730205,Widowed,2,0.0,249 Smith Hills Apt. 035,Gujranwala,Punjab,PK5729999505089574,Widow & Orphan Support Program,2023-10-26,Mobile Registration Van,Suspended,Female,Suspended,2006-02-24,False,2023-10-26,False,0.0,False,False,False,False,
BEN-003047,Danielle Harrison,Kyle Aguilar,female,1957-03-20,87467-9098749-6,0303-4474803,Married,6,5000.0,996 Sabrina Inlet,Mardan,Khyber Pakhtunkhwa,PK5530507473334209,Disability Support Program,2019-11-19,NGO Referral,Suspended,Female,Suspended,1957-03-20,False,2019-11-19,False,5000.0,False,False,False,False,
BEN-003048,Bradley Logan,Randy Simmons,Male,1998-01-29,75668-0770741-3,0310-2532957,Single,5,8000.0,743 Smith Ridge,Abbottabad,Khyber Pakhtunkhwa,PK8350299403270674,Cash Transfer Program,2023-12-05,In-Person Center,Active,Male,Active,1998-01-29,False,2023-12-05,False,8000.0,False,False,False,False,
BEN-003049,Antonio Thompson,Logan Sullivan,M,1946-12-15,77356-1981196-5,0310-0119902,Divorced,5,,5126 Joseph Falls Apt. 550,Sialkot,Punjab,PK0936689679638225,Flood Relief Assistance,2020-10-04,Online Portal,Suspended,Male,Suspended,1946-12-15,False,2020-10-04,False,,True,False,False,False,income_flag
BEN-003050,Christopher  Mccullough,Scott Smith PhD,Male,1991-06-05,97303-9889673-3,0320-7241473,Widowed,7,0.0,27519 Cole Knoll Apt. 563,Rawalpindi,Punjab,PK8946443097251314,Widow & Orphan Support Program,2023-09-01,NGO Referral,Suspended,Male,Suspended,1991-06-05,False,2023-09-01,False,0.0,False,False,False,False,
BEN-003051,Elizabeth Haney,Robert Patel,Female,1980-01-05,99986-9277674-9,0310-2650984,Single,4,15000.0,89149 Howard Crescent,Lahore,Punjab,PK4796419115808703,Widow & Orphan Support Program,2020-01-20,NGO Referral,Actve,Female,Active,1980-01-05,False,2020-01-20,False,15000.0,False,False,False,False,
BEN-003052,Lindsey Henry,Joseph Ruiz,Female,10/06/1992,98326-7928019-5,0310-8799968,Widowed,2,0.0,2831 Barton Pass,Swat,Khyber Pakhtunkhwa,PK4073076684149832,Flood Relief Assistance,2022-11-23,Online Portal,Inactive,Female,Inactive,1992-06-10,False,2022-11-23,False,0.0,False,False,False,False,
BEN-003053,Heather Ortiz,Edward Lara,Female,1977-01-22,69093-3508203-4,0345-5244505,Married,0,0.0,139 Jeffrey Garden,Hyderabad,Sindh,PK0536381743107427,Disability Support Program,2025-02-14,Online Portal,Active,Female,Active,1977-01-22,False,2025-02-14,False,0.0,False,False,False,False,
BEN-003054,Jennifer York,Michael Hebert,Female,1951-02-18,06195-5545458-3,0302-0407640,Married,-1,15000.0,848 Simmons Ferry,Larkana,Sindh,PK8635788060944459,Disability Support Program,2025-10-22,NGO Referral,Active,Female,Active,1951-02-18,False,2025-10-22,False,15000.0,False,False,False,False,
BEN-003055,Kimberly Mccullough,Daniel Johnson,Female,1991-03-28,12894-6210325-7,0345-6380533,Married,7,20000.0,93160 Mary Corner Apt. 476,Karachi,Sindh,PK1448450056056431,Widow & Orphan Support Program,2019-09-10,NGO Referral,Active,Female,Active,1991-03-28,False,2019-09-10,False,20000.0,False,False,False,False,
BEN-003056,Dana Phillips,Matthew Hernandez,Female,2007-03-10,32244-9745262-0,0303-3086957,Divorced,4,5000.0,364 Kayla Course Apt. 581,Hyderabad,Sindh,PK3313679802289611,Flood Relief Assistance,2023-05-08,NGO Referral,Active,Female,Active,2007-03-10,False,2023-05-08,False,5000.0,False,False,False,False,
BEN-003057,Jay Jones,Michael Mcfarland,Male,1994-08-21,51307-3593587-0,0333-5280181,Married,1,12000.0,732 Morgan Courts,Quetta,Balochistan,PK4907185109832264,Elderly Pension Program,2022-02-26,Mobile Registration Van,active,Male,Active,1994-08-21,False,2022-02-26,False,12000.0,False,False,False,False,
BEN-003058,Trevor Foster,Victor Moore,Male,1964-06-26,00933-2501381-8,0302-4931068,Single,9,15000.0,01993 Lane Unions Apt. 651,Lahore,Punjab,PK0121970788675910,Flood Relief Assistance,2022-06-29,Online Portal,Inactive,Male,Inactive,1964-06-26,False,2022-06-29,False,15000.0,False,False,False,False,
BEN-003059,Matthew Mccoy,Mr. Rodney Robinson PhD,Male,1943-05-16,18064-1991306-6,0302-3538775,Single,99,5000.0,657 Anna Gardens Suite 667,Karachi,Sindh,PK6048190103694255,Disability Support Program,2022-02-03,Online Portal,suspended,Male,Suspended,1943-05-16,False,2022-02-03,False,5000.0,False,False,False,False,
BEN-003060,Jennifer Cook,Christopher Green,Female,1987-10-31,35814-3131370-8,0300-5673510,Single,1,20000.0,801 Day Point,Quetta,Balochistan,PK5546455151597740,Cash Transfer Program,2025-08-21,In-Person Center,Suspended,Female,Suspended,1987-10-31,False,2025-08-21,False,20000.0,False,False,False,False,
BEN-003061,SUZANNE BAKER,Ethan Cook,Female,1983-05-09,60114-6788719-3,0333-0213640,Married,2,25000.0,58513 Hernandez Drives Suite 021,  Gujranwala,Punjab,PK2120853355160697,Widow & Orphan Support Program,2023-05-31,Online Portal,Active,Female,Active,1983-05-09,False,2023-05-31,False,25000.0,False,False,False,False,
BEN-003062,Victor Reed,David Miller,Male,1952-02-29,06790-1321615-7,0303-0267909,Married,7,25000.0,457 Williams Shoal Suite 126,Peshawar,Khyber Pakhtunkhwa,PK7804718780863094,Cash Transfer Program,2023-01-06,Mobile Registration Van,Suspended,Male,Suspended,1952-02-29,False,2023-01-06,False,25000.0,False,False,False,False,
BEN-003063,Elizabeth Martin,Joshua Lewis MD,Female,2007-11-18,92422-4878650-9,0302-7239548,Widowed,9,8000.0,58343 Davis Vista Apt. 364,Quetta,Balochistan,PK6835015671689569,Widow & Orphan Support Program,2020-11-05,Online Portal,Actve,Female,Active,2007-11-18,False,2020-11-05,False,8000.0,False,False,False,False,
BEN-003064,Robert Ware,Christopher Beltran,male,1967-10-29,17081-7786349-1,0302-1755156,Divorced,2,15000.0,3148 Brandon Common,Quetta,Balochistan,PK9137482026309879,Elderly Pension Program,2025-05-20,Online Portal,Active,Male,Active,1967-10-29,False,2025-05-20,False,15000.0,False,False,False,False,
BEN-003065,Krista Perez,Thomas Cook,Female,2003-03-21,48310-3002175-1,0310-5533778,Single,4,25000.0,28931 John Plains,Hyderabad,Sindh,PK6250551314333941,Flood Relief Assistance,2023-01-22,In-Person Center,Active,Female,Active,2003-03-21,False,2023-01-22,False,25000.0,False,False,False,False,
BEN-003066,Jonathan Munoz,Dean Jimenez,Male,1991-09-12,98187-2730290-3,0333-8264330,Widowed,8,25000.0,022 Rodney Fields,Sialkot,Punjab,PK4069525454992837,Flood Relief Assistance,2019-09-22,NGO Referral,Active,Male,Active,1991-09-12,False,2019-09-22,False,25000.0,False,False,False,False,
BEN-003067,Aaron Mitchell,James Robinson,Male,1970-08-20,84468-7217405-0,0303-3287946,Widowed,8,25000.0,,Sukkur,Sindh,PK1180942540958173,Flood Relief Assistance,2019-02-13,Online Portal,Active,Male,Active,1970-08-20,False,2019-02-13,False,25000.0,False,False,True,False,address_missing
BEN-003068,Ashley Vargas,Travis Nicholson,Female,1964-02-28,89278-7421783-4,0310-1596229,Widowed,4,8000.0,393 Mark Circles Suite 002,Sibi,Balochistan,PK7422954905833758,Widow & Orphan Support Program,2020-03-25,NGO Referral,Inactive,Female,Inactive,1964-02-28,False,2020-03-25,False,8000.0,False,False,False,False,
BEN-003069,Anthony Ruiz,Jason Hawkins,MALE,2006-02-18,82173-6869089-1,0302-9939593,Divorced,2,5000.0,3543 Wall Court,Larkana,Sindh,PK4748888658845931,Disability Support Program,2023-02-28,In-Person Center,Actve,Male,Active,2006-02-18,False,2023-02-28,False,5000.0,False,False,False,False,
BEN-003070,Jeremiah Garcia,Billy Jackson,Male,1979-09-25,26008-0255198-7,0333-8222960,Widowed,1,0.0,7309 Lisa Wells,Hyderabad,Sindh,PK1899499875068413,Flood Relief Assistance,2025-01-25,Online Portal,Active,Male,Active,1979-09-25,False,2025-01-25,False,0.0,False,False,False,False,
BEN-003071,Dr. Tina Spence,Patrick Perez,Female,21/02/1993,68099-3669180-0,0303-6695925,Married,9,25000.0,2885 Pruitt Inlet,Sukkur,Sindh,PK4418986886000334,Flood Relief Assistance,2020-01-30,NGO Referral,Suspended,Female,Suspended,1993-02-21,False,2020-01-30,False,25000.0,False,False,False,False,
BEN-003072,Jennifer Daniels,Kevin Mayo,Female,1979-11-19,19509-0944720-5,0303-7351387,Divorced,2,,669 Brian Wall Apt. 067,Larkana,Sindh,PK4347477727175201,Cash Transfer Program,2020-01-02,Mobile Registration Van,Active,Female,Active,1979-11-19,False,2020-01-02,False,,True,False,False,False,income_flag
BEN-003073,Nicholas Campbell,Carlos Burns,male,17/07/1958,35949-8698834-2,0301-7527898,Divorced,7,5000.0,645 Mitchell Track Apt. 993,Faisalabad,Punjab,PK1438901435356931,Elderly Pension Program,2020-10-07,NGO Referral,Active,Male,Active,1958-07-17,False,2020-10-07,False,5000.0,False,False,False,False,
BEN-003074,Laura Williams,Thomas Stevenson,Female,1960-06-18,24299-7722995-8,0300-8641826,Widowed,4,25000.0,22287 Scott Fork,Swat,Khyber Pakhtunkhwa,PK0616923386217309,Disability Support Program,2023-11-15,Mobile Registration Van,Active,Female,Active,1960-06-18,False,2023-11-15,False,25000.0,False,False,False,False,
BEN-003075,Brenda Avery,Jose Garcia,Female,1941-08-19,59722-9914354-3,0345-1415189,Widowed,5,20000.0,10362 Downs Lakes,abbottabad,Khyber Pakhtunkhwa,PK3604063535704841,Elderly Pension Program,2025-03-10,In-Person Center,Active,Female,Active,1941-08-19,False,2025-03-10,False,20000.0,False,False,False,False,
BEN-003076,Justin Potter,Brandon Rodriguez,Male,31/03/1987,97635-8932790-2,0333-3939964,Single,2,20000.0,591 Keith Port,Gujranwala,Punjab,PK5651098587351793,Widow & Orphan Support Program,2022-10-21,In-Person Center,Inactive,Male,Inactive,1987-03-31,False,2022-10-21,False,20000.0,False,False,False,False,
BEN-003077,Anna Velez,Robert Reed,Female,1993-12-15,01486-6754365-1,0320-5772410,Divorced,9,15000.0,354 Kevin Ridges,Bahawalpur,Punjab,PK8930932798992823,Elderly Pension Program,2023-07-13,NGO Referral,Inactive,Female,Inactive,1993-12-15,False,2023-07-13,False,15000.0,False,False,False,False,
BEN-003078,Sierra Cox  ,Jeremy Massey,Female,2000-01-09,07679-0244563-0,0333-9628023,Single,6,999999.0,480 Nathan Ridges,Sibi,Balochistan,PK8609092390563500,Elderly Pension Program,2019-06-07,Online Portal,Active,Female,Active,2000-01-09,False,2019-06-07,False,,True,False,False,False,income_flag
BEN-003079,James Smith  ,Jonathan Cunningham,MALE,1942-04-08,02086-4808239-6,0300-6346126,Widowed,3,25000.0,469 Sherry Rue,Larkana,Sindh,PK5147697049747565,Cash Transfer Program,2025-07-08,Online Portal,Active,Male,Active,1942-04-08,False,2025-07-08,False,25000.0,False,False,False,False,
BEN-003080,AUDREY YOUNG,David Roberts,Female,2005-12-11,54718-4592368-9,,Widowed,1,5000.0,254 Sims Mountains,Larkana,Sindh,PK9524709292206240,Widow & Orphan Support Program,2023-11-07,Online Portal,Inactive,Female,Inactive,2005-12-11,False,2023-11-07,False,5000.0,False,True,False,False,phone_missing
BEN-003081,Nichole Curry MD,Craig Hayes,Female,1963-01-22,67573-9634093-8,0333-4211368,Married,5,12000.0,09829 Christy Lakes Apt. 348,Peshawar,Khyber Pakhtunkhwa,PK5683449697057163,Widow & Orphan Support Program,2024-10-18,Mobile Registration Van,Inactive,Female,Inactive,1963-01-22,False,2024-10-18,False,12000.0,False,False,False,False,
BEN-003082,Tony Hawkins,Mitchell Solis,Male,1970-01-28,76176-3946584-5,0310-6033079,Married,6,15000.0,8212 Andrew Corners Apt. 244,Larkana,Sindh,PK3463336387359994,Elderly Pension Program,2020-06-27,Online Portal,suspended,Male,Suspended,1970-01-28,False,2020-06-27,False,15000.0,False,False,False,False,
BEN-003083,Keith Jones,Jose Carter,Male,1989-12-18,70220-5365753-3,0301-8790274,Single,9,12000.0,5200 Evans Prairie Apt. 121,Faisalabad,Punjab,PK8849109069935515,Elderly Pension Program,2021-06-19,Mobile Registration Van,Active,Male,Active,1989-12-18,False,2021-06-19,False,12000.0,False,False,False,False,
BEN-003084,Breanna Marshall  ,Thomas Johnson,FEMALE,1993-09-06,07978-5981286-5,0302-0229673,Widowed,7,15000.0,07608 Ryan Dam Suite 962,Karachi,Sindh,PK9957546073549836,Flood Relief Assistance,2025-10-19,Mobile Registration Van,Suspended,Female,Suspended,1993-09-06,False,2025-10-19,False,15000.0,False,False,False,False,
BEN-003085,Paul Douglas,Brian Cooper,MALE,1986-10-15,55805-2398739-4,0310-8248602,Married,6,,708 Rogers Pine,Abbottabad,Khyber Pakhtunkhwa,PK8845214428135803,Disability Support Program,2020-06-25,Mobile Registration Van,ACTIVE,Male,Active,1986-10-15,False,2020-06-25,False,,True,False,False,False,income_flag
BEN-003086,David Oneal Jr.,Jeremiah Roberts,Male,1987-02-14,38233-8232368-9,0345-1661726,Divorced,9,12000.0,30811 Michael Forge,Peshawar,Khyber Pakhtunkhwa,PK1899954346557870,Flood Relief Assistance,2020-07-24,In-Person Center,Inactive,Male,Inactive,1987-02-14,False,2020-07-24,False,12000.0,False,False,False,False,
