disbursement_id,beneficiary_id,bank_account_number,amount_pkr,disbursement_cycle,disbursement_date,payment_method,branch_or_agent_code,status,status_clean,disbursement_date_clean,disb_date_parse_failed,amount_pkr_clean,amount_flag,payment_method_missing,data_quality_flags,shared_bank_account_flag,orphaned_beneficiary_flag
DSB-0015857,BEN-004782,PK7710298800743114,10000,2025-07,2025-07-24,Bank Transfer,BR-270,Success,Success,2025-07-24,False,10000.0,False,False,,True,False
DSB-0029221,BEN-008846,PK8771386891000122,8000,2025-07,2025-07-08,Mobile Wallet,BR-122,Success,Success,2025-07-08,False,8000.0,False,False,,True,False
DSB-0044511,BEN-013488,PK0066969100056290,10000,2025-06,2025-06-19,Mobile Wallet,BR-262,Pending,Pending,2025-06-19,False,10000.0,False,False,,True,False
DSB-0023459,BEN-007046,PK0825644124355505,-7500.0,2025-07,2025-07-24,Mobile Wallet,BR-200,Success,Success,2025-07-24,False,,True,False,amount_flag,True,False
DSB-0001620,BEN-000479,PK3211230569088245,"Rs. 5,000",2025-07,2025-07-02,Bank Transfer,BR-161,Pending,Pending,2025-07-02,False,5000.0,False,False,,True,False
DSB-0053520,BEN-000614,PK3524569308362242,5000,2025-07,2025-07-03,Mobile Wallet,BR-278,Reversed,Reversed,2025-07-03,False,5000.0,False,False,,True,False
DSB-0049758,BEN-004730,PK5202458205612375,8000,2025-04,2025-04-05,Mobile Wallet,BR-180,Success,Success,2025-04-05,False,8000.0,False,False,,True,False
DSB-0041996,BEN-012716,PK8531669751427211,6000,2025-07,2025-07-09,Cash Pickup,BR-132,Reversed,Reversed,2025-07-09,False,6000.0,False,False,,True,False
DSB-0036174,BEN-010935,PK9190496235749168,6000,2025-06,2025-06-24,Bank Transfer,BR-268,SUCCESS,Success,2025-06-24,False,6000.0,False,False,,True,False
DSB-0014661,BEN-004405,PK4627492686963930,5000,2025-05,2025-05-11,Bank Transfer,BR-141,Success,Success,2025-05-11,False,5000.0,False,False,,True,False
DSB-0038232,BEN-011577,PK1912418728995512,5000,2025-04,2025-04-13,Bank Transfer,BR-122,Reversed,Reversed,2025-04-13,False,5000.0,False,False,,True,False
DSB-0006959,BEN-002126,PK8775558686415993,10000,2025-07,2025-07-05,Bank Transfer,BR-177,pending,Pending,2025-07-05,False,10000.0,False,False,,True,False
DSB-0042382,BEN-012837,PK9863996211597400,10000,2025-02,,Mobile Wallet,BR-100,Reversed,Reversed,,False,10000.0,False,False,,True,False
DSB-0029601,BEN-008960,PK9231171038841119,5000,2025-03,2025-03-10,Bank Transfer,BR-253,Success,Success,2025-03-10,False,5000.0,False,False,,True,False
DSB-0019218,BEN-005803,PK5927066599443084,8000,2025-03,2025-03-09,Mobile Wallet,BR-194,Pending,Pending,2025-03-09,False,8000.0,False,False,,True,False
DSB-0010506,BEN-003207,PK4930369642083925,6000,2025-02,2025-02-19,Bank Transfer,BR-183,Success,Success,2025-02-19,False,6000.0,False,False,,True,False
DSB-0034067,BEN-010292,PK7672513886804830,6000,2025-07,2025-07-26,Bank Transfer,BR-288,Success,Success,2025-07-26,False,6000.0,False,False,,True,False
DSB-0025397,BEN-007667,PK6773461718932112,10000,2025-02,2025-02-12,Bank Transfer,BR-243,Success,Success,2025-02-12,False,10000.0,False,False,,True,False
DSB-0007713,BEN-002362,PK1623699677350230,8000,2025-04,2025-04-25,,BR-258,Pending,Pending,2025-04-25,False,8000.0,False,True,payment_method_missing,True,False
DSB-0010447,BEN-003192,PK2571208106093065,7500,2025-07,,Mobile Wallet,BR-207,Reversed,Reversed,,False,7500.0,False,False,,True,False
DSB-0049679,BEN-004399,PK7550607067731106,"Rs. 10,000",2025-04,2025-04-27,Mobile Wallet,BR-112,Pending,Pending,2025-04-27,False,10000.0,False,False,,True,False
DSB-0002302,BEN-000682,PK5364898141576413,6000,2025-02,2025-02-05,Bank Transfer,BR-171,Reversed,Reversed,2025-02-05,False,6000.0,False,False,,True,False
DSB-0004713,BEN-001449,PK1797998584132560,10000,2025-07,2025-07-10,Cash Pickup,BR-224,Reversed,Reversed,2025-07-10,False,10000.0,False,False,,True,False
DSB-0025846,BEN-007806,PK5684166572115192,10000,2025-06,2025-06-16,Mobile Wallet,BR-141,Pending,Pending,2025-06-16,False,10000.0,False,False,,True,False
DSB-0037034,BEN-011219,PK6251723611738814,8000,2025-04,2025-04-12,Mobile Wallet,BR-206,Success,Success,2025-04-12,False,8000.0,False,False,,True,False
DSB-0005636,BEN-001740,PK9127298729086612,6000,2025-03,2025-03-27,Bank Transfer,BR-214,Success,Success,2025-03-27,False,6000.0,False,False,,True,False
DSB-0031761,BEN-009603,PK1477823798609227,8000,2025-03,2025-03-07,Bank Transfer,BR-255,Success,Success,2025-03-07,False,8000.0,False,False,,True,False
DSB-0005518,BEN-001706,PK0846420224682973,"6,000",2025-06,2025-06-17,Bank Transfer,BR-171,Success,Success,2025-06-17,False,6000.0,False,False,,True,False
DSB-0049898,BEN-004370,PK2595765794945817,"Rs. 8,000",2025-04,2025-04-10,Bank Transfer,BR-109,Success,Success,2025-04-10,False,8000.0,False,False,,True,False
DSB-0005673,BEN-001750,PK8753802612389409,8000,2025-02,2025-02-28,Bank Transfer,BR-154,Pending,Pending,2025-02-28,False,8000.0,False,False,,True,False
DSB-0020962,BEN-006348,PK5188787268096993,10000,2025-02,2025-02-08,Mobile Wallet,BR-114,Pending,Pending,2025-02-08,False,10000.0,False,False,,True,False
DSB-0000068,BEN-000016,PK5894434254587602,8000,2025-03,,Bank Transfer,BR-128,Success,Success,,False,8000.0,False,False,,True,False
DSB-0014730,BEN-004425,PK5071290032626007,5000,2025-07,2025-07-20,Bank Transfer,BR-119,Success,Success,2025-07-20,False,5000.0,False,False,,True,False
DSB-0018324,BEN-005525,PK4761673643108968,8000,2025-06,2025-06-27,Mobile Wallet,BR-275,Succes,Success,2025-06-27,False,8000.0,False,False,,True,False
DSB-0046373,BEN-014066,PK3728516955994863,6000,2025-02,2025-02-27,Bank Transfer,BR-183,success,Success,2025-02-27,False,6000.0,False,False,,True,False
DSB-0002359,BEN-000700,PK2300948811833419,6000,2025-06,2025-06-09,Cash Pickup,BR-271,Success,Success,2025-06-09,False,6000.0,False,False,,True,False
DSB-0005182,BEN-001608,PK0903835189486151,"7,500",2025-05,2025-05-09,Mobile Wallet,BR-217,Success,Success,2025-05-09,False,7500.0,False,False,,True,False
DSB-0019285,BEN-005827,PK8053282095822698,7500,2025-02,2025-02-02,Bank Transfer,BR-120,Pending,Pending,2025-02-02,False,7500.0,False,False,,True,False
DSB-0045354,BEN-013758,PK5096001823398893,"Rs. 5,000",2025-03,2025-03-14,Bank Transfer,BR-286,Success,Success,2025-03-14,False,5000.0,False,False,,True,False
DSB-0035117,BEN-010611,PK9118237961708272,5000,2025-03,2025-03-06,Cash Pickup,BR-106,Success,Success,2025-03-06,False,5000.0,False,False,,True,False
DSB-0011091,BEN-003371,PK5520648241904483,5000,2025-05,2025-05-19,Cash Pickup,BR-107,Success,Success,2025-05-19,False,5000.0,False,False,,True,False
DSB-0009425,BEN-002886,PK2634285679156645,7500,2025-03,2025-03-22,Bank Transfer,BR-115,Pending,Pending,2025-03-22,False,7500.0,False,False,,True,False
DSB-0044765,BEN-013563,PK5350309981058213,5000,2025-05,2025-05-16,Cash Pickup,BR-231,Success,Success,2025-05-16,False,5000.0,False,False,,True,False
DSB-0049546,BEN-011602,PK1884659543114654,7500,2025-07,2025-07-13,Cash Pickup,BR-283,Success,Success,2025-07-13,False,7500.0,False,False,,True,False
DSB-0002833,BEN-000847,PK7768403249992348,10000,2025-07,2025-07-28,Bank Transfer,BR-202,Success,Success,2025-07-28,False,10000.0,False,False,,True,False
DSB-0039771,BEN-012038,PK3822905041520422,7500,2025-03,2025-03-06,Cash Pickup,BR-175,Success,Success,2025-03-06,False,7500.0,False,False,,True,False
DSB-0026337,BEN-007970,PK2641150838032543,5000,2025-05,2025-05-26,Mobile Wallet,BR-297,Success,Success,2025-05-26,False,5000.0,False,False,,True,False
DSB-0038618,BEN-011700,PK8795241221704941,10000,2025-07,2025-07-11,Bank Transfer,BR-231,Reversed,Reversed,2025-07-11,False,10000.0,False,False,,True,False
DSB-0045374,BEN-013771,PK0341445976883861,"Rs. 8,000",2025-05,2025-05-28,Cash Pickup,BR-108,Reversed,Reversed,2025-05-28,False,8000.0,False,False,,True,False
DSB-0028698,BEN-008675,PK4960845260464348,6000,2025-07,2025-07-01,Cash Pickup,BR-243,reversed,Reversed,2025-07-01,False,6000.0,False,False,,True,False
DSB-0040017,BEN-012115,PK7001162272123014,"Rs. 8,000",2025-04,2025-04-09,Bank Transfer,BR-134,Success,Success,2025-04-09,False,8000.0,False,False,,True,False
DSB-0034296,BEN-010354,PK2202757269014957,10000,2025-03,2025-03-14,Cash Pickup,BR-107,Success,Success,2025-03-14,False,10000.0,False,False,,True,False
DSB-0004282,BEN-001293,PK1578959191770376,7500,2025-04,2025-04-08,Cash Pickup,BR-115,Reversed,Reversed,2025-04-08,False,7500.0,False,False,,True,False
DSB-0043185,BEN-013069,PK6438351608203085,5000,2025-02,2025-02-02,Bank Transfer,BR-100,Success,Success,2025-02-02,False,5000.0,False,False,,True,False
DSB-0048589,BEN-014719,PK5669078661932344,6000,2025-02,2025-02-01,Bank Transfer,BR-184,Success,Success,2025-02-01,False,6000.0,False,False,,True,False
DSB-0032215,BEN-009743,PK1375873898072943,5000,2025-07,2025-07-26,Cash Pickup,BR-165,Pending,Pending,2025-07-26,False,5000.0,False,False,,True,False
DSB-0011824,BEN-003580,PK0844153422876481,7500,2025-07,2025-07-06,Mobile Wallet,BR-170,success,Success,2025-07-06,False,7500.0,False,False,,True,False
DSB-0032771,BEN-009914,PK8841498720321245,7500,2025-07,2025-07-09,Cash Pickup,BR-202,Success,Success,2025-07-09,False,7500.0,False,False,,True,False
DSB-0009054,BEN-002780,PK3525173493380872,10000,2025-07,2025-07-09,Bank Transfer,BR-226,Pending,Pending,2025-07-09,False,10000.0,False,False,,True,False
DSB-0049977,BEN-003337,PK5717573961720937,8000,2025-04,2025-04-11,Bank Transfer,BR-133,Success,Success,2025-04-11,False,8000.0,False,False,,True,False
DSB-0010329,BEN-003158,PK8802810662147748,6000,2025-06,2025-06-01,Bank Transfer,BR-100,Reversed,Reversed,2025-06-01,False,6000.0,False,False,,True,False
DSB-0035336,BEN-010676,PK8195255948031659,5000,2025-05,2025-05-12,Cash Pickup,BR-111,Success,Success,2025-05-12,False,5000.0,False,False,,True,False
DSB-0033340,BEN-010075,PK5104672684778548,5000,2025-05,2025-05-23,Bank Transfer,BR-296,success,Success,2025-05-23,False,5000.0,False,False,,True,False
DSB-0015352,BEN-004623,PK6029829520081423,10000,2025-07,2025-07-06,Bank Transfer,BR-244,Success,Success,2025-07-06,False,10000.0,False,False,,True,False
DSB-0033608,BEN-010148,PK0196308354435155,6000,2025-04,2025-04-06,Bank Transfer,BR-266,Success,Success,2025-04-06,False,6000.0,False,False,,True,False
DSB-0008477,BEN-002598,PK6679772233497569,5000,2025-02,2025-02-20,Cash Pickup,BR-113,Reversed,Reversed,2025-02-20,False,5000.0,False,False,,True,False
DSB-0054502,BEN-900004,PK8498211212250953,"Rs. 8,000",2025-06,2025-06-17,Cash Pickup,BR-248,success,Success,2025-06-17,False,8000.0,False,False,,False,True
DSB-0013751,BEN-004134,PK6190771936371490,7500,2025-02,2025-02-11,Mobile Wallet,BR-255,Success,Success,2025-02-11,False,7500.0,False,False,,True,False
DSB-0029133,BEN-008819,PK0217673362353967,8000,2025-07,2025-07-02,Mobile Wallet,BR-187,Pending,Pending,2025-07-02,False,8000.0,False,False,,True,False
DSB-0050244,BEN-009608,PK9795746874806971,"Rs. 10,000",2025-07,2025-07-12,Cash Pickup,BR-191,Pending,Pending,2025-07-12,False,10000.0,False,False,,True,False
DSB-0031249,BEN-009444,PK9264703277509474,"7,500",2025-04,2025-04-17,Mobile Wallet,BR-278,Success,Success,2025-04-17,False,7500.0,False,False,,True,False
DSB-0045735,BEN-013876,PK1679499448652370,7500,2025-03,2025-03-21,Cash Pickup,BR-188,Success,Success,2025-03-21,False,7500.0,False,False,,True,False
DSB-0038778,BEN-011747,PK7959298804312519,5000,2025-06,2025-06-20,Bank Transfer,BR-269,Success,Success,2025-06-20,False,5000.0,False,False,,True,False
DSB-0018072,BEN-005448,PK1316526047279622,10000,2025-04,2025-04-27,Mobile Wallet,BR-158,Pending,Pending,2025-04-27,False,10000.0,False,False,,True,False
DSB-0007050,BEN-002163,PK8136917255505662,5000,2025-06,2025-06-26,Mobile Wallet,BR-204,Success,Success,2025-06-26,False,5000.0,False,False,,True,False
DSB-0034043,BEN-010287,PK3836011817307928,7500,2025-06,2025-06-15,,BR-137,Success,Success,2025-06-15,False,7500.0,False,True,payment_method_missing,True,False
DSB-0022600,BEN-006801,PK2207218032118625,7500,2025-03,2025-03-26,Cash Pickup,BR-104,Pending,Pending,2025-03-26,False,7500.0,False,False,,True,False
DSB-0001200,BEN-000344,PK4389365764857351,8000,2025-05,2025-05-13,Mobile Wallet,BR-157,Success,Success,2025-05-13,False,8000.0,False,False,,True,False
DSB-0006392,BEN-001953,PK6134175114505696,7500,2025-04,2025-04-17,Mobile Wallet,BR-257,reversed,Reversed,2025-04-17,False,7500.0,False,False,,True,False
DSB-0004721,BEN-001451,PK1556523380867399,8000,2025-03,2025-03-18,Cash Pickup,BR-218,Reversed,Reversed,2025-03-18,False,8000.0,False,False,,True,False
DSB-0021858,BEN-006586,PK4468183876093621,8000,2025-04,2025-04-26,Mobile Wallet,BR-170,Success,Success,2025-04-26,False,8000.0,False,False,,True,False
DSB-0015400,BEN-004641,PK5152136201889212,10000,2025-05,2025-05-01,Mobile Wallet,BR-290,Succes,Success,2025-05-01,False,10000.0,False,False,,True,False
DSB-0043403,BEN-013142,PK7558679728913396,5000,2025-02,2025-02-23,Bank Transfer,BR-121,Success,Success,2025-02-23,False,5000.0,False,False,,True,False
DSB-0040754,BEN-012347,PK1420485099680018,10000,2025-03,2025-03-16,Bank Transfer,BR-123,success,Success,2025-03-16,False,10000.0,False,False,,True,False
DSB-0027798,BEN-008414,PK5580411831305069,"Rs. 5,000",2025-02,2025-02-20,Mobile Wallet,BR-186,reversed,Reversed,2025-02-20,False,5000.0,False,False,,True,False
DSB-0025582,BEN-007719,PK1879647434232854,6000,2025-03,2025-03-20,Bank Transfer,BR-298,Success,Success,2025-03-20,False,6000.0,False,False,,True,False
DSB-0001960,BEN-000596,PK6250029785788867,6000,2025-04,2025-04-18,Cash Pickup,BR-139,Success,Success,2025-04-18,False,6000.0,False,False,,True,False
DSB-0014359,BEN-004320,PK7389999795976213,7500,2025-05,2025-05-15,Cash Pickup,BR-195,Pending,Pending,2025-05-15,False,7500.0,False,False,,True,False
DSB-0021233,BEN-006419,PK2399824427281003,5000,2025-06,2025-06-05,Bank Transfer,BR-232,SUCCESS,Success,2025-06-05,False,5000.0,False,False,,True,False
DSB-0024826,BEN-007472,PK9791828107913751,7500,2025-07,2025-07-06,Bank Transfer,BR-123,Success,Success,2025-07-06,False,7500.0,False,False,,True,False
DSB-0043818,BEN-013259,PK4176926326251814,7500,2025-02,2025-02-20,Mobile Wallet,BR-142,Success,Success,2025-02-20,False,7500.0,False,False,,True,False
DSB-0040673,BEN-012320,PK5198921737390445,8000,2025-06,2025-06-14,Cash Pickup,BR-174,Success,Success,2025-06-14,False,8000.0,False,False,,True,False
DSB-0029023,BEN-008774,PK2836833957297907,6000,2025-03,2025-03-04,Mobile Wallet,BR-198,Success,Success,2025-03-04,False,6000.0,False,False,,True,False
DSB-0004582,BEN-001402,PK1790369302188716,5000,2025-02,2025-02-10,Cash Pickup,BR-223,Success,Success,2025-02-10,False,5000.0,False,False,,True,False
DSB-0022923,BEN-006893,PK0755495641235057,10000,2025-05,2025-05-20,Mobile Wallet,BR-109,Success,Success,2025-05-20,False,10000.0,False,False,,True,False
DSB-0042127,BEN-012761,PK1548970953460193,6000,2025-06,2025-06-05,Bank Transfer,BR-244,Success,Success,2025-06-05,False,6000.0,False,False,,True,False
DSB-0009654,BEN-002947,PK5896632244042333,7500,2025-07,,Cash Pickup,BR-124,reversed,Reversed,,False,7500.0,False,False,,True,False
DSB-0010955,BEN-003339,PK6182002486187732,5000,2025-04,2025-04-10,Mobile Wallet,BR-183,Success,Success,2025-04-10,False,5000.0,False,False,,True,False
DSB-0043925,BEN-013289,PK3154666528789100,5000,2025-05,2025-05-03,Bank Transfer,BR-152,Success,Success,2025-05-03,False,5000.0,False,False,,True,False
DSB-0033616,BEN-010149,PK2428946461515702,8000,2025-06,2025-06-21,Cash Pickup,BR-103,Pending,Pending,2025-06-21,False,8000.0,False,False,,True,False
DSB-0031557,BEN-009537,PK1433119906530987,7500,2025-03,2025-03-26,,BR-195,Succes,Success,2025-03-26,False,7500.0,False,True,payment_method_missing,True,False
DSB-0042128,BEN-012761,PK1548970953460193,6000,2025-07,2025-07-22,Cash Pickup,BR-230,Pending,Pending,2025-07-22,False,6000.0,False,False,,True,False
DSB-0031311,BEN-009460,PK5991616094450813,7500,2025-06,2025-06-11,Mobile Wallet,BR-298,Succes,Success,2025-06-11,False,7500.0,False,False,,True,False
DSB-0007443,BEN-002282,PK2466104183606026,8000,2025-05,2025-05-04,Mobile Wallet,BR-161,SUCCESS,Success,2025-05-04,False,8000.0,False,False,,True,False
DSB-0000066,BEN-000015,PK1890254567392545,"5,000",2025-06,2025-06-03,Cash Pickup,BR-208,Success,Success,2025-06-03,False,5000.0,False,False,,True,False
DSB-0003524,BEN-001042,PK0361917383382482,10000,2025-05,2025-05-24,Cash Pickup,BR-142,Success,Success,2025-05-24,False,10000.0,False,False,,True,False
DSB-0030904,BEN-009336,PK3069545342468456,7500,2025-02,2025-02-04,Bank Transfer,BR-215,Reversed,Reversed,2025-02-04,False,7500.0,False,False,,True,False
DSB-0029061,BEN-008792,PK8964189711991410,6000,2025-02,2025-02-11,Cash Pickup,BR-250,Success,Success,2025-02-11,False,6000.0,False,False,,True,False
DSB-0026855,BEN-008134,PK9281395544071803,7500,2025-07,2025-07-23,Bank Transfer,BR-187,Pending,Pending,2025-07-23,False,7500.0,False,False,,True,False
DSB-0026271,BEN-007952,PK2617163773585167,6000,2025-02,2025-02-20,Bank Transfer,BR-131,Pending,Pending,2025-02-20,False,6000.0,False,False,,True,False
DSB-0032525,BEN-009843,PK9969195666223591,7500,2025-04,2025-04-06,,BR-234,Success,Success,2025-04-06,False,7500.0,False,True,payment_method_missing,True,False
DSB-0047262,BEN-014331,PK6319278469095969,10000,2025-04,2025-04-10,Mobile Wallet,BR-130,Success,Success,2025-04-10,False,10000.0,False,False,,True,False
DSB-0001177,BEN-000336,PK6319660399641069,5000,2025-02,2025-02-11,Cash Pickup,BR-266,success,Success,2025-02-11,False,5000.0,False,False,,True,False
DSB-0029569,BEN-008951,PK4066348238785565,5000,2025-06,2025-06-27,Mobile Wallet,BR-111,success,Success,2025-06-27,False,5000.0,False,False,,True,False
DSB-0041431,BEN-012557,PK5322149537133427,7500,2025-04,2025-04-24,Cash Pickup,BR-109,Pending,Pending,2025-04-24,False,7500.0,False,False,,True,False
DSB-0010071,BEN-003073,PK2374683600712927,"10,000",2025-02,2025-02-15,Cash Pickup,BR-147,Success,Success,2025-02-15,False,10000.0,False,False,,True,False
DSB-0031489,BEN-009517,PK1770491545873307,5000,2025-05,2025-05-20,Mobile Wallet,BR-212,Success,Success,2025-05-20,False,5000.0,False,False,,True,False
DSB-0022197,BEN-006686,PK1313315088451036,5000,2025-07,2025-07-10,Mobile Wallet,BR-177,Success,Success,2025-07-10,False,5000.0,False,False,,True,False
DSB-0029192,BEN-008836,PK3787691084497430,10000,2025-07,2025-07-16,Cash Pickup,BR-137,Success,Success,2025-07-16,False,10000.0,False,False,,True,False
DSB-0020046,BEN-006054,PK5881135066200345,7500,2025-07,2025-07-07,,BR-152,Success,Success,2025-07-07,False,7500.0,False,True,payment_method_missing,True,False
DSB-0017056,BEN-005139,PK0542673740664731,10000,2025-03,2025-03-09,Bank Transfer,BR-298,Success,Success,2025-03-09,False,10000.0,False,False,,True,False
DSB-0019060,BEN-005765,PK8122549699101913,5000,2025-06,2025-06-01,Mobile Wallet,BR-219,Reversed,Reversed,2025-06-01,False,5000.0,False,False,,True,False
DSB-0001848,BEN-000548,PK0993967477230872,"Rs. 8,000",2025-03,2025-03-14,Mobile Wallet,BR-297,Success,Success,2025-03-14,False,8000.0,False,False,,True,False
DSB-0021147,BEN-006395,PK3432441548639785,7500,2025-02,2025-02-07,Cash Pickup,BR-212,Success,Success,2025-02-07,False,7500.0,False,False,,True,False
DSB-0032411,BEN-009804,PK6641881334755203,5000,2025-04,2025-04-11,Bank Transfer,BR-147,Pending,Pending,2025-04-11,False,5000.0,False,False,,True,False
DSB-0008987,BEN-002759,PK3713995185484480,10000,2025-07,2025-07-14,Mobile Wallet,BR-269,Pending,Pending,2025-07-14,False,10000.0,False,False,,True,False
DSB-0047083,BEN-014281,PK1038235382142838,8000,2025-03,2025-03-02,Mobile Wallet,BR-255,Success,Success,2025-03-02,False,8000.0,False,False,,True,False
DSB-0023075,BEN-006935,PK5183265426642013,7500,2025-06,2025-06-10,Cash Pickup,BR-171,Success,Success,2025-06-10,False,7500.0,False,False,,True,False
DSB-0025045,BEN-007545,PK7832188588107737,10000,2025-05,2025-05-25,Mobile Wallet,BR-292,Success,Success,2025-05-25,False,10000.0,False,False,,True,False
DSB-0046134,BEN-013993,PK3397371938424295,8000,2025-07,2025-07-11,Bank Transfer,BR-236,Success,Success,2025-07-11,False,8000.0,False,False,,True,False
DSB-0021805,BEN-006566,PK3782910644225642,10000,2025-02,2025-02-04,Mobile Wallet,BR-251,Success,Success,2025-02-04,False,10000.0,False,False,,True,False
DSB-0009684,BEN-002958,PK1784463409624217,6000,2025-04,2025-04-20,Cash Pickup,BR-299,Success,Success,2025-04-20,False,6000.0,False,False,,True,False
DSB-0008994,BEN-002761,PK4726884256708234,10000,2025-06,2025-06-22,Cash Pickup,BR-221,Success,Success,2025-06-22,False,10000.0,False,False,,True,False
DSB-0013819,BEN-004164,PK0292104207860942,5000,2025-04,2025-04-27,Bank Transfer,BR-219,Success,Success,2025-04-27,False,5000.0,False,False,,True,False
DSB-0003123,BEN-000938,PK8406287036173172,5000,2025-02,2025-02-26,Cash Pickup,BR-249,Success,Success,2025-02-26,False,5000.0,False,False,,True,False
DSB-0006927,BEN-002120,PK1443212907670287,10000,2025-07,2025-07-16,Mobile Wallet,BR-210,Success,Success,2025-07-16,False,10000.0,False,False,,True,False
DSB-0003300,BEN-000980,PK1197795090113518,10000,2025-06,2025-06-18,,BR-161,Pending,Pending,2025-06-18,False,10000.0,False,True,payment_method_missing,True,False
DSB-0008460,BEN-002591,PK2241164919958566,6000,2025-05,2025-05-20,Bank Transfer,BR-254,Success,Success,2025-05-20,False,6000.0,False,False,,True,False
DSB-0031718,BEN-009591,PK4997626597684247,10000,2025-04,2025-04-21,Mobile Wallet,BR-134,Success,Success,2025-04-21,False,10000.0,False,False,,True,False
DSB-0054138,BEN-008733,PK3594294027685156,10000,2025-03,2025-03-24,Cash Pickup,BR-135,Reversed,Reversed,2025-03-24,False,10000.0,False,False,,True,False
DSB-0003385,BEN-001001,PK6494982511696858,7500,2025-06,2025-06-20,Cash Pickup,BR-131,Success,Success,2025-06-20,False,7500.0,False,False,,True,False
DSB-0021679,BEN-006531,PK3233896985512430,5000,2025-02,2025-02-15,Cash Pickup,BR-237,Success,Success,2025-02-15,False,5000.0,False,False,,True,False
DSB-0050294,BEN-013777,PK1310319092754679,150000.0,2025-03,2025-03-27,Bank Transfer,BR-198,Pending,Pending,2025-03-27,False,,True,False,amount_flag,True,False
DSB-0003327,BEN-000987,PK4545274296668914,5000,2025-06,2025-06-04,Mobile Wallet,BR-164,pending,Pending,2025-06-04,False,5000.0,False,False,,True,False
DSB-0011699,BEN-003543,PK8799159603718537,5000,2025-03,2025-03-21,Mobile Wallet,BR-187,Success,Success,2025-03-21,False,5000.0,False,False,,True,False
DSB-0020327,BEN-006150,PK3634643150054321,7500,2025-04,2025-04-26,Cash Pickup,BR-236,Succes,Success,2025-04-26,False,7500.0,False,False,,True,False
DSB-0050342,BEN-003643,PK5669078661932344,"10,000",2025-07,2025-07-15,Cash Pickup,BR-229,Pending,Pending,2025-07-15,False,10000.0,False,False,,True,False
DSB-0020359,BEN-006159,PK4553833530502956,"Rs. 10,000",2025-04,2025-04-09,Cash Pickup,BR-284,Success,Success,2025-04-09,False,10000.0,False,False,,True,False
DSB-0006679,BEN-002039,PK5404589283782417,7500,2025-02,2025-02-12,Cash Pickup,BR-294,Success,Success,2025-02-12,False,7500.0,False,False,,True,False
DSB-0035717,BEN-010783,PK4728857751556003,10000,2025-05,2025-05-04,Mobile Wallet,BR-144,Success,Success,2025-05-04,False,10000.0,False,False,,True,False
DSB-0012509,BEN-003782,PK7226740311977778,6000,2025-03,2025-03-23,Bank Transfer,BR-110,Success,Success,2025-03-23,False,6000.0,False,False,,True,False
DSB-0038106,BEN-011543,PK4093852499268784,8000,2025-06,2025-06-20,Bank Transfer,BR-249,Success,Success,2025-06-20,False,8000.0,False,False,,True,False
DSB-0037203,BEN-011275,PK8174921033555229,10000,2025-03,2025-03-12,Mobile Wallet,BR-298,Success,Success,2025-03-12,False,10000.0,False,False,,True,False
DSB-0038475,BEN-011651,PK6676812718798334,"6,000",2025-05,2025-05-12,Mobile Wallet,BR-271,Pending,Pending,2025-05-12,False,6000.0,False,False,,True,False
DSB-0021003,BEN-006357,PK9822916550869908,"Rs. 5,000",2025-03,2025-03-09,Bank Transfer,BR-179,Pending,Pending,2025-03-09,False,5000.0,False,False,,True,False
DSB-0009901,BEN-003024,PK5400040718121550,10000,2025-06,2025-06-11,Bank Transfer,BR-213,Pending,Pending,2025-06-11,False,10000.0,False,False,,True,False
DSB-0015502,BEN-004675,PK5249830119344457,10000,2025-05,2025-05-14,Cash Pickup,BR-113,reversed,Reversed,2025-05-14,False,10000.0,False,False,,True,False
DSB-0010014,BEN-003057,PK5109608512834641,10000,2025-06,2025-06-05,Mobile Wallet,BR-298,Pending,Pending,2025-06-05,False,10000.0,False,False,,True,False
DSB-0026666,BEN-008073,PK2349185106729651,6000,2025-07,2025-07-12,Cash Pickup,BR-129,Pending,Pending,2025-07-12,False,6000.0,False,False,,True,False
DSB-0021115,BEN-006388,PK3638258371901171,7500,2025-05,2025-05-12,Bank Transfer,BR-109,Success,Success,2025-05-12,False,7500.0,False,False,,True,False
DSB-0036209,BEN-010943,PK2607142033764578,5000,2025-06,2025-06-17,Cash Pickup,BR-142,Pending,Pending,2025-06-17,False,5000.0,False,False,,True,False
DSB-0002592,BEN-000770,PK8391518439786553,8000,2025-06,2025-06-03,Mobile Wallet,BR-150,Success,Success,2025-06-03,False,8000.0,False,False,,True,False
DSB-0031713,BEN-009589,PK7531525166363953,6000,2025-04,2025-04-20,Cash Pickup,BR-216,Reversed,Reversed,2025-04-20,False,6000.0,False,False,,True,False
DSB-0004700,BEN-001442,PK6111607446955706,7500,2025-04,2025-04-07,Mobile Wallet,BR-252,Success,Success,2025-04-07,False,7500.0,False,False,,True,False
DSB-0048887,BEN-014804,PK4323351280285552,-7500.0,2025-06,2025-06-07,Bank Transfer,BR-249,Success,Success,2025-06-07,False,,True,False,amount_flag,True,False
DSB-0046743,BEN-014176,PK6811172225712358,8000,2025-07,2025-07-28,Bank Transfer,BR-242,Success,Success,2025-07-28,False,8000.0,False,False,,True,False
DSB-0004931,BEN-001527,PK8963168144661555,8000,2025-05,2025-05-01,Cash Pickup,BR-264,Success,Success,2025-05-01,False,8000.0,False,False,,True,False
