disbursement_id,beneficiary_id,bank_account_number,amount_pkr,disbursement_cycle,disbursement_date,payment_method,branch_or_agent_code,status,status_clean,disbursement_date_clean,disb_date_parse_failed,amount_pkr_clean,amount_flag,payment_method_missing,data_quality_flags,shared_bank_account_flag,orphaned_beneficiary_flag
DSB-0000068,BEN-000024,PK8712551165658746,5000,2025-03,2025-03-15,Bank Transfer,BR-198,Pending,Pending,2025-03-15,False,5000.0,False,False,,True,False
DSB-0003293,BEN-001013,PK4389529205474681,5000,2025-05,2025-05-23,Mobile Wallet,BR-138,Success,Success,2025-05-23,False,5000.0,False,False,,True,False
DSB-0017536,BEN-002508,PK6857915474832439,"8,000",2025-03,2025-03-27,Cash Pickup,BR-181,Reversed,Reversed,2025-03-27,False,8000.0,False,False,,True,False
DSB-0000464,BEN-000149,PK1855589823880922,5000,2025-03,2025-03-23,Mobile Wallet,BR-251,Pending,Pending,2025-03-23,False,5000.0,False,False,,True,False
DSB-0002427,BEN-000743,PK8802722463482691,6000,2025-02,2025-02-03,Mobile Wallet,BR-270,Success,Success,2025-02-03,False,6000.0,False,False,,True,False
DSB-0012395,BEN-003775,PK1655070137061856,7500,2025-05,,Bank Transfer,BR-262,Success,Success,,False,7500.0,False,False,,True,False
DSB-0014389,BEN-004354,PK0910050859176197,8000,2025-03,2025-03-16,Cash Pickup,BR-204,Success,Success,2025-03-16,False,8000.0,False,False,,True,False
DSB-0012097,BEN-003679,PK9491809745474573,"10,000",2025-07,2025-07-07,Bank Transfer,BR-153,Success,Success,2025-07-07,False,10000.0,False,False,,True,False
DSB-0013432,BEN-004080,PK8583505371737988,5000,2025-05,2025-05-19,Mobile Wallet,BR-154,Pending,Pending,2025-05-19,False,5000.0,False,False,,True,False
DSB-0013974,BEN-004226,PK8880257111386987,8000,2025-05,2025-05-28,Mobile Wallet,BR-147,Success,Success,2025-05-28,False,8000.0,False,False,,True,False
DSB-0005807,BEN-001735,PK4708968469755613,5000,2025-02,2025-02-17,Cash Pickup,BR-298,Success,Success,2025-02-17,False,5000.0,False,False,,True,False
DSB-0004370,BEN-001335,PK8298660242922647,6000,2025-03,2025-03-18,Cash Pickup,BR-288,Success,Success,2025-03-18,False,6000.0,False,False,,True,False
DSB-0015830,BEN-004780,PK3104862699613316,5000,2025-05,2025-05-15,Mobile Wallet,BR-225,Reversed,Reversed,2025-05-15,False,5000.0,False,False,,True,False
DSB-0005020,BEN-001516,PK0242979053904339,7500,2025-02,2025-02-03,Bank Transfer,BR-274,Success,Success,2025-02-03,False,7500.0,False,False,,True,False
DSB-0015933,BEN-004808,PK2508015853050592,10000,2025-07,2025-07-09,Mobile Wallet,BR-262,Success,Success,2025-07-09,False,10000.0,False,False,,True,False
DSB-0005457,BEN-001649,PK9629141087527356,8000,2025-06,2025-06-07,Bank Transfer,BR-278,Success,Success,2025-06-07,False,8000.0,False,False,,True,False
DSB-0008204,BEN-002479,PK7160659687763257,8000,2025-02,2025-02-26,Bank Transfer,BR-215,Success,Success,2025-02-26,False,8000.0,False,False,,True,False
DSB-0004425,BEN-001346,PK7215484470335622,6000,2025-07,2025-07-23,Cash Pickup,BR-243,Success,Success,2025-07-23,False,6000.0,False,False,,True,False
DSB-0012767,BEN-003889,PK9403430129234439,6000,2025-05,2025-05-19,Cash Pickup,BR-257,Reversed,Reversed,2025-05-19,False,6000.0,False,False,,True,False
DSB-0003307,BEN-001017,PK9565755202778906,7500,2025-03,2025-03-19,Bank Transfer,BR-259,Pending,Pending,2025-03-19,False,7500.0,False,False,,True,False
DSB-0017562,BEN-001833,PK6515097624707164,5000,2025-06,2025-06-15,Mobile Wallet,BR-249,Success,Success,2025-06-15,False,5000.0,False,False,,True,False
DSB-0001901,BEN-000578,PK2523823813417670,8000,2025-06,2025-06-06,Mobile Wallet,BR-228,Success,Success,2025-06-06,False,8000.0,False,False,,True,False
DSB-0001740,BEN-000530,PK1335208837108791,6000,2025-02,2025-02-28,Mobile Wallet,BR-236,Success,Success,2025-02-28,False,6000.0,False,False,,True,False
DSB-0006687,BEN-002017,PK4972137600610061,8000,2025-04,2025-04-26,Bank Transfer,BR-252,Success,Success,2025-04-26,False,8000.0,False,False,,True,False
DSB-0006321,BEN-001901,PK2644039390285165,6000,2025-02,2025-02-26,Bank Transfer,BR-118,Success,Success,2025-02-26,False,6000.0,False,False,,True,False
DSB-0011793,BEN-003577,PK9922015922058332,5000,2025-07,2025-07-23,Cash Pickup,BR-158,Pending,Pending,2025-07-23,False,5000.0,False,False,,True,False
DSB-0009827,BEN-003006,PK9242451190216875,10000,2025-05,2025-05-04,Mobile Wallet,BR-259,Success,Success,2025-05-04,False,10000.0,False,False,,True,False
DSB-0010932,BEN-003335,PK4690341943617404,8000,2025-05,2025-05-10,Cash Pickup,BR-116,Pending,Pending,2025-05-10,False,8000.0,False,False,,True,False
DSB-0012837,BEN-003909,PK5826930378176524,8000,2025-06,2025-06-25,Bank Transfer,BR-247,Pending,Pending,2025-06-25,False,8000.0,False,False,,True,False
DSB-0016516,BEN-004999,PK8315483297281889,7500,2025-06,2025-06-28,Bank Transfer,BR-290,Success,Success,2025-06-28,False,7500.0,False,False,,True,False
DSB-0001606,BEN-000479,PK0933888910547742,10000,2025-07,2025-07-05,Bank Transfer,BR-193,Pending,Pending,2025-07-05,False,10000.0,False,False,,True,False
DSB-0004069,BEN-001232,PK4087203365919915,"Rs. 10,000",2025-04,2025-04-09,Mobile Wallet,BR-255,Pending,Pending,2025-04-09,False,0.1,False,False,,True,False
DSB-0006875,BEN-002083,PK9133175325035254,8000,2025-03,2025-03-06,Mobile Wallet,BR-135,Success,Success,2025-03-06,False,8000.0,False,False,,True,False
DSB-0007767,BEN-002349,PK6396291706201990,7500,2025-07,2025-07-25,Mobile Wallet,BR-272,Success,Success,2025-07-25,False,7500.0,False,False,,True,False
DSB-0010471,BEN-003213,PK0579674969293749,5000,2025-02,2025-02-05,Cash Pickup,BR-191,Success,Success,2025-02-05,False,5000.0,False,False,,True,False
DSB-0012171,BEN-003705,PK0103781991953168,6000,2025-04,2025-04-26,Bank Transfer,BR-230,Success,Success,2025-04-26,False,6000.0,False,False,,True,False
DSB-0017645,BEN-000056,PK8789332241547576,8000,2025-05,2025-05-03,,BR-166,Success,Success,2025-05-03,False,8000.0,False,True,payment_method_missing,True,False
DSB-0010092,BEN-003091,PK3252371079692691,7500,2025-07,2025-07-01,Bank Transfer,BR-223,SUCCESS,Success,2025-07-01,False,7500.0,False,False,,True,False
DSB-0001196,BEN-000360,PK8769012325660785,6000,2025-05,2025-05-24,Cash Pickup,BR-145,Success,Success,2025-05-24,False,6000.0,False,False,,True,False
DSB-0000530,BEN-000173,PK2735225574343855,7500,2025-07,2025-07-04,Mobile Wallet,BR-236,Success,Success,2025-07-04,False,7500.0,False,False,,True,False
DSB-0003604,BEN-001097,PK1693778983543186,8000,2025-05,2025-05-09,Bank Transfer,BR-207,Success,Success,2025-05-09,False,8000.0,False,False,,True,False
DSB-0013236,BEN-004020,PK1090761058931305,8000,2025-07,2025-07-21,Bank Transfer,BR-136,Pending,Pending,2025-07-21,False,8000.0,False,False,,True,False
DSB-0000115,BEN-000037,PK2214153546685082,10000,2025-02,2025-02-08,Cash Pickup,BR-100,Reversed,Reversed,2025-02-08,False,10000.0,False,False,,True,False
DSB-0012664,BEN-003855,PK9048601152566436,6000,2025-04,2025-04-17,Mobile Wallet,BR-270,Success,Success,2025-04-17,False,6000.0,False,False,,True,False
DSB-0005266,BEN-001589,PK4301551064372487,7500,2025-07,2025-07-27,Mobile Wallet,BR-237,Success,Success,2025-07-27,False,7500.0,False,False,,True,False
DSB-0015374,BEN-004647,PK8367444061714293,6000,2025-04,2025-04-02,Mobile Wallet,BR-210,Success,Success,2025-04-02,False,6000.0,False,False,,True,False
DSB-0002733,BEN-000832,PK7774106414986448,6000,2025-04,2025-04-18,Mobile Wallet,BR-191,reversed,Reversed,2025-04-18,False,6000.0,False,False,,True,False
DSB-0001024,BEN-000316,PK6708876102664088,10000,2025-07,2025-07-14,Cash Pickup,BR-295,Success,Success,2025-07-14,False,10000.0,False,False,,True,False
DSB-0017417,BEN-004078,PK5901860431632134,"Rs. 6,000",2025-07,2025-07-16,Cash Pickup,BR-139,Pending,Pending,2025-07-16,False,0.6,False,False,,True,False
DSB-0012989,BEN-003945,PK8687299432459501,8000,2025-04,2025-04-17,Bank Transfer,BR-119,Reversed,Reversed,2025-04-17,False,8000.0,False,False,,True,False
DSB-0002411,BEN-000736,PK0108219840208002,-8000.0,2025-02,2025-02-11,Cash Pickup,BR-209,success,Success,2025-02-11,False,,True,False,amount_flag,True,False
DSB-0001868,BEN-000570,PK0312430540958797,7500,2025-05,2025-05-02,Mobile Wallet,BR-288,Success,Success,2025-05-02,False,7500.0,False,False,,True,False
DSB-0010058,BEN-003084,PK5870679485945108,5000,2025-06,2025-06-02,Mobile Wallet,BR-267,Success,Success,2025-06-02,False,5000.0,False,False,,True,False
DSB-0016910,BEN-000918,PK6428705213911598,7500,2025-06,2025-06-12,Bank Transfer,BR-149,Success,Success,2025-06-12,False,7500.0,False,False,,True,False
DSB-0017034,BEN-000896,PK8094299171927838,5000,2025-07,2025-07-20,Mobile Wallet,BR-133,Success,Success,2025-07-20,False,5000.0,False,False,,True,False
DSB-0006611,BEN-001996,PK6125705909936804,10000,2025-02,2025-02-21,Mobile Wallet,BR-221,Success,Success,2025-02-21,False,10000.0,False,False,,True,False
DSB-0008964,BEN-002710,PK9233328786287974,8000,2025-06,2025-06-08,Mobile Wallet,BR-266,Success,Success,2025-06-08,False,8000.0,False,False,,True,False
DSB-0007203,BEN-002182,PK2919928841261643,5000,2025-03,2025-03-03,Cash Pickup,BR-167,success,Success,2025-03-03,False,5000.0,False,False,,True,False
DSB-0010651,BEN-003267,PK9605512545529923,10000,2025-06,2025-06-03,Bank Transfer,BR-128,Reversed,Reversed,2025-06-03,False,10000.0,False,False,,True,False
DSB-0012311,BEN-003752,PK4855774448578517,8000,2025-03,2025-03-12,Bank Transfer,BR-173,Reversed,Reversed,2025-03-12,False,8000.0,False,False,,True,False
DSB-0016172,BEN-004887,PK9115158474407852,7500,2025-04,2025-04-08,Mobile Wallet,BR-255,Success,Success,2025-04-08,False,7500.0,False,False,,True,False
DSB-0017412,BEN-004078,PK5901860431632134,10000,2025-02,2025-02-04,Mobile Wallet,BR-195,Success,Success,2025-02-04,False,10000.0,False,False,,True,False
DSB-0016913,BEN-001156,PK9979687980520428,8000,2025-04,2025-04-19,Mobile Wallet,BR-179,Success,Success,2025-04-19,False,8000.0,False,False,,True,False
DSB-0014891,BEN-004501,PK3710671008730196,5000,2025-07,2025-07-17,Mobile Wallet,BR-261,Reversed,Reversed,2025-07-17,False,5000.0,False,False,,True,False
DSB-0016001,BEN-004829,PK9666550777216147,6000,2025-02,2025-02-28,Mobile Wallet,BR-170,Success,Success,2025-02-28,False,6000.0,False,False,,True,False
DSB-0015032,BEN-004550,PK3890070413903911,5000,2025-03,2025-03-22,Cash Pickup,BR-281,Reversed,Reversed,2025-03-22,False,5000.0,False,False,,True,False
DSB-0015129,BEN-004580,PK0626201342689723,-5000.0,2025-04,2025-04-11,Cash Pickup,BR-271,SUCCESS,Success,2025-04-11,False,,True,False,amount_flag,True,False
DSB-0000861,BEN-000269,PK6530748679676923,8000,2025-03,2025-03-23,,BR-268,Success,Success,2025-03-23,False,8000.0,False,True,payment_method_missing,True,False
DSB-0001656,BEN-000500,PK3190187117886218,"6,000",2025-05,2025-05-11,Cash Pickup,BR-255,Pending,Pending,2025-05-11,False,6000.0,False,False,,True,False
DSB-0005989,BEN-001789,PK2845240436891452,7500,2025-07,2025-07-12,Mobile Wallet,BR-295,Success,Success,2025-07-12,False,7500.0,False,False,,True,False
DSB-0007862,BEN-002379,PK8477462291394813,6000,2025-04,2025-04-09,Bank Transfer,BR-290,Reversed,Reversed,2025-04-09,False,6000.0,False,False,,True,False
DSB-0006667,BEN-002011,PK1098416189283294,10000,2025-07,2025-07-25,Mobile Wallet,BR-191,Pending,Pending,2025-07-25,False,10000.0,False,False,,True,False
DSB-0010210,BEN-003133,PK8370963219077812,"Rs. 10,000",2025-03,2025-03-26,Mobile Wallet,BR-102,Pending,Pending,2025-03-26,False,0.1,False,False,,True,False
DSB-0002588,BEN-000790,PK2535117794979207,5000,2025-03,2025-03-10,Bank Transfer,BR-146,Success,Success,2025-03-10,False,5000.0,False,False,,True,False
DSB-0017419,BEN-002889,PK5901860431632134,6000,2025-03,2025-03-06,Bank Transfer,BR-126,Pending,Pending,2025-03-06,False,6000.0,False,False,,True,False
DSB-0016025,BEN-004834,PK1937286123876854,5000,2025-04,2025-04-10,Mobile Wallet,BR-108,Success,Success,2025-04-10,False,5000.0,False,False,,True,False
DSB-0007770,BEN-002351,PK4723315485934619,5000,2025-04,2025-04-19,Bank Transfer,BR-204,Success,Success,2025-04-19,False,5000.0,False,False,,True,False
DSB-0005249,BEN-001583,PK1387598733860965,6000,2025-05,2025-05-22,Cash Pickup,BR-228,Pending,Pending,2025-05-22,False,6000.0,False,False,,True,False
DSB-0009546,BEN-002914,PK1920829645197871,"Rs. 6,000",2025-04,2025-04-12,Mobile Wallet,BR-125,Pending,Pending,2025-04-12,False,0.6,False,False,,True,False
DSB-0002445,BEN-000747,PK0049108543868779,8000,2025-04,2025-04-21,Mobile Wallet,BR-165,Reversed,Reversed,2025-04-21,False,8000.0,False,False,,True,False
DSB-0004537,BEN-001384,PK6582625534097429,"Rs. 7,500",2025-03,2025-03-25,Mobile Wallet,BR-296,Pending,Pending,2025-03-25,False,0.75,False,False,,True,False
DSB-0002367,BEN-000719,PK1960811101475000,200000.0,2025-04,2025-04-16,Cash Pickup,BR-236,Reversed,Reversed,2025-04-16,False,,True,False,amount_flag,True,False
DSB-0008298,BEN-002509,PK3743416817062703,10000,2025-07,2025-07-21,Mobile Wallet,BR-102,pending,Pending,2025-07-21,False,10000.0,False,False,,True,False
DSB-0017699,BEN-004825,PK7192746491115714,8000,2025-07,2025-07-13,,BR-182,Pending,Pending,2025-07-13,False,8000.0,False,True,payment_method_missing,True,False
DSB-0008463,BEN-002553,PK6594731191068691,7500,2025-06,2025-06-08,Cash Pickup,BR-176,Success,Success,2025-06-08,False,7500.0,False,False,,True,False
DSB-0017628,BEN-003266,PK5499972223148513,8000,2025-06,2025-06-10,Bank Transfer,BR-230,Success,Success,2025-06-10,False,8000.0,False,False,,True,False
DSB-0017548,BEN-002710,PK6515097624707164,"Rs. 7,500",2025-03,2025-03-07,Mobile Wallet,BR-221,Reversed,Reversed,2025-03-07,False,0.75,False,False,,True,False
DSB-0004563,BEN-001391,PK1687083678757627,7500,2025-06,2025-06-22,Mobile Wallet,BR-234,Success,Success,2025-06-22,False,7500.0,False,False,,True,False
DSB-0007553,BEN-002284,PK9737707973907401,8000,2025-05,2025-05-25,Cash Pickup,BR-170,Success,Success,2025-05-25,False,8000.0,False,False,,True,False
DSB-0000714,BEN-000224,PK9904471516152474,6000,2025-05,2025-05-11,Mobile Wallet,BR-192,Success,Success,2025-05-11,False,6000.0,False,False,,True,False
DSB-0009617,BEN-002935,PK5466753541405615,8000,2025-03,2025-03-20,Cash Pickup,BR-147,Success,Success,2025-03-20,False,8000.0,False,False,,True,False
DSB-0011244,BEN-003424,PK9790115350359580,10000,2025-05,2025-05-11,Cash Pickup,BR-215,success,Success,2025-05-11,False,10000.0,False,False,,True,False
DSB-0017353,BEN-002930,PK4519199533716898,6000,2025-03,2025-03-06,Mobile Wallet,BR-219,Success,Success,2025-03-06,False,6000.0,False,False,,True,False
DSB-0006561,BEN-001981,PK4678002154655914,7500,2025-02,2025-02-19,Bank Transfer,BR-124,Pending,Pending,2025-02-19,False,7500.0,False,False,,True,False
DSB-0014998,BEN-004542,PK0145651040698570,10000,2025-02,2025-02-27,Cash Pickup,BR-107,Succes,Success,2025-02-27,False,10000.0,False,False,,True,False
DSB-0010457,BEN-003207,PK2227995412381998,10000,2025-04,2025-04-28,Mobile Wallet,BR-202,Success,Success,2025-04-28,False,10000.0,False,False,,True,False
DSB-0015177,BEN-004591,PK6335671154679622,10000,2025-07,2025-07-25,Mobile Wallet,BR-140,Success,Success,2025-07-25,False,10000.0,False,False,,True,False
DSB-0001726,BEN-000525,PK6972761286488925,5000,2025-04,2025-04-20,Bank Transfer,BR-216,Success,Success,2025-04-20,False,5000.0,False,False,,True,False
DSB-0001906,BEN-000579,PK0661909760689540,8000,2025-06,2025-06-16,Cash Pickup,BR-180,Success,Success,2025-06-16,False,8000.0,False,False,,True,False
DSB-0005962,BEN-001784,PK8275780019018636,"Rs. 10,000",2025-03,2025-03-26,Cash Pickup,BR-226,Success,Success,2025-03-26,False,0.1,False,False,,True,False
DSB-0015534,BEN-004689,PK3034275511532289,6000,2025-02,2025-02-05,Cash Pickup,BR-199,Success,Success,2025-02-05,False,6000.0,False,False,,True,False
DSB-0015737,BEN-004747,PK5556004222156533,5000,2025-02,2025-02-16,Bank Transfer,BR-214,success,Success,2025-02-16,False,5000.0,False,False,,True,False
DSB-0000149,BEN-000047,PK0740923953345528,8000,2025-02,2025-02-12,Bank Transfer,BR-161,Success,Success,2025-02-12,False,8000.0,False,False,,True,False
DSB-0002179,BEN-000660,PK6597137351013277,"Rs. 6,000",2025-06,,Cash Pickup,BR-132,Reversed,Reversed,,False,0.6,False,False,,True,False
DSB-0017237,BEN-002547,PK0984012800681152,"Rs. 7,500",2025-05,2025-05-08,Cash Pickup,BR-258,Reversed,Reversed,2025-05-08,False,0.75,False,False,,True,False
DSB-0009427,BEN-002875,PK2750972805317573,5000,2025-03,2025-03-14,Mobile Wallet,BR-151,Success,Success,2025-03-14,False,5000.0,False,False,,True,False
DSB-0005099,BEN-001540,PK8056664364463732,10000,2025-05,2025-05-15,Bank Transfer,BR-112,Success,Success,2025-05-15,False,10000.0,False,False,,True,False
DSB-0006193,BEN-001848,PK0110275499742315,8000,2025-04,2025-04-05,Mobile Wallet,BR-280,Pending,Pending,2025-04-05,False,8000.0,False,False,,True,False
DSB-0017269,BEN-003371,PK8523863019878949,8000,2025-04,2025-04-18,Mobile Wallet,BR-210,Success,Success,2025-04-18,False,8000.0,False,False,,True,False
DSB-0010550,BEN-003237,PK5666963279170269,"Rs. 8,000",2025-06,2025-06-01,Cash Pickup,BR-235,Reversed,Reversed,2025-06-01,False,0.8,False,False,,True,False
DSB-0008279,BEN-002503,PK1302259523545996,8000,2025-04,,Cash Pickup,BR-190,pending,Pending,,False,8000.0,False,False,,True,False
DSB-0017459,BEN-002828,PK2823404753805963,6000,2025-03,2025-03-12,Bank Transfer,BR-137,Success,Success,2025-03-12,False,6000.0,False,False,,True,False
DSB-0006547,BEN-001978,PK7011776635403436,10000,2025-06,2025-06-08,Mobile Wallet,BR-176,Success,Success,2025-06-08,False,10000.0,False,False,,True,False
DSB-0013231,BEN-004017,PK7652339997405605,10000,2025-07,2025-07-12,Bank Transfer,BR-141,Success,Success,2025-07-12,False,10000.0,False,False,,True,False
DSB-0010764,BEN-003297,PK7726033706763668,6000,2025-02,2025-02-27,Mobile Wallet,BR-157,Success,Success,2025-02-27,False,6000.0,False,False,,True,False
DSB-0016769,BEN-000526,PK5482970016871104,5000,2025-07,2025-07-10,Bank Transfer,BR-225,Reversed,Reversed,2025-07-10,False,5000.0,False,False,,True,False
DSB-0002368,BEN-000719,PK1960811101475000,10000,2025-05,2025-05-26,Bank Transfer,BR-186,Pending,Pending,2025-05-26,False,10000.0,False,False,,True,False
DSB-0007380,BEN-002234,PK3169420438151109,7500,2025-02,2025-02-17,Bank Transfer,BR-158,Success,Success,2025-02-17,False,7500.0,False,False,,True,False
DSB-0001090,BEN-000332,PK4917362798032724,8000,2025-04,2025-04-13,Cash Pickup,BR-291,Reversed,Reversed,2025-04-13,False,8000.0,False,False,,True,False
DSB-0004846,BEN-001468,PK0908962789582280,5000,2025-06,2025-06-01,Bank Transfer,BR-216,Success,Success,2025-06-01,False,5000.0,False,False,,True,False
DSB-0014912,BEN-004510,PK8116298052194998,8000,2025-05,2025-05-04,Bank Transfer,BR-127,Success,Success,2025-05-04,False,8000.0,False,False,,True,False
DSB-0010475,BEN-003213,PK0579674969293749,7500,2025-06,2025-06-17,Mobile Wallet,BR-184,Reversed,Reversed,2025-06-17,False,7500.0,False,False,,True,False
DSB-0008502,BEN-002563,PK9698044337141529,5000,2025-05,2025-05-18,Cash Pickup,BR-136,Success,Success,2025-05-18,False,5000.0,False,False,,True,False
DSB-0013184,BEN-004002,PK7755956113863284,6000,2025-04,2025-04-02,Bank Transfer,BR-203,Success,Success,2025-04-02,False,6000.0,False,False,,True,False
DSB-0002827,BEN-000862,PK4947020370442795,"Rs. 8,000",2025-02,2025-02-23,Bank Transfer,BR-101,Success,Success,2025-02-23,False,0.8,False,False,,True,False
DSB-0008284,BEN-002504,PK0940606342885834,7500,2025-03,2025-03-24,Cash Pickup,BR-174,success,Success,2025-03-24,False,7500.0,False,False,,True,False
DSB-0005231,BEN-001579,PK3259516824774642,8000,2025-03,2025-03-13,Cash Pickup,BR-141,SUCCESS,Success,2025-03-13,False,8000.0,False,False,,True,False
DSB-0007469,BEN-002264,PK5161691067702958,5000,2025-02,2025-02-05,Bank Transfer,BR-152,Pending,Pending,2025-02-05,False,5000.0,False,False,,True,False
DSB-0014656,BEN-004432,PK9652793636526292,"Rs. 8,000",2025-06,2025-06-17,Cash Pickup,BR-184,Success,Success,2025-06-17,False,0.8,False,False,,True,False
DSB-0008703,BEN-002629,PK6580914664945981,5000,2025-04,2025-04-15,Bank Transfer,BR-195,Pending,Pending,2025-04-15,False,5000.0,False,False,,True,False
DSB-0007599,BEN-002304,PK6652705513098839,6000,2025-05,2025-05-18,Mobile Wallet,BR-167,Reversed,Reversed,2025-05-18,False,6000.0,False,False,,True,False
DSB-0015825,BEN-004778,PK6043996924664704,"Rs. 7,500",2025-06,2025-06-20,Bank Transfer,BR-277,Success,Success,2025-06-20,False,0.75,False,False,,True,False
DSB-0012475,BEN-003800,PK9555242705568122,6000,2025-07,2025-07-15,Bank Transfer,BR-280,Reversed,Reversed,2025-07-15,False,6000.0,False,False,,True,False
DSB-0005999,BEN-001792,PK5201641998736925,"Rs. 8,000",2025-05,2025-05-23,Cash Pickup,BR-217,Success,Success,2025-05-23,False,0.8,False,False,,True,False
DSB-0011925,BEN-003624,PK7359437876499411,"Rs. 10,000",2025-06,2025-06-27,Cash Pickup,BR-142,Success,Success,2025-06-27,False,0.1,False,False,,True,False
DSB-0014098,BEN-004271,PK2436287824421930,7500,2025-06,2025-06-20,Mobile Wallet,BR-174,success,Success,2025-06-20,False,7500.0,False,False,,True,False
DSB-0010345,BEN-003180,PK1803747595326997,10000,2025-05,2025-05-19,Mobile Wallet,BR-202,Success,Success,2025-05-19,False,10000.0,False,False,,True,False
DSB-0010943,BEN-003340,PK3366546755961772,5000,2025-04,2025-04-12,Bank Transfer,BR-135,Pending,Pending,2025-04-12,False,5000.0,False,False,,True,False
DSB-0008169,BEN-002467,PK4192229696402920,6000,2025-05,2025-05-09,Cash Pickup,BR-156,Success,Success,2025-05-09,False,6000.0,False,False,,True,False
DSB-0016908,BEN-000918,PK6428705213911598,-6000.0,2025-03,2025-03-08,Mobile Wallet,BR-189,Pending,Pending,2025-03-08,False,,True,False,amount_flag,True,False
DSB-0006123,BEN-001831,PK9497880770205011,8000,2025-03,2025-03-28,Cash Pickup,BR-260,Pending,Pending,2025-03-28,False,8000.0,False,False,,True,False
DSB-0013863,BEN-004195,PK4648354348389560,"Rs. 7,500",2025-04,2025-04-28,Bank Transfer,BR-103,Success,Success,2025-04-28,False,0.75,False,False,,True,False
DSB-0014479,BEN-004378,PK3614911124819260,7500,2025-07,2025-07-02,Mobile Wallet,BR-296,Success,Success,2025-07-02,False,7500.0,False,False,,True,False
DSB-0010500,BEN-003221,PK1265380120090585,"Rs. 7,500",2025-04,2025-04-08,Cash Pickup,BR-264,Success,Success,2025-04-08,False,0.75,False,False,,True,False
DSB-0003027,BEN-000926,PK5957303611261387,7500,2025-02,2025-02-24,Mobile Wallet,BR-137,Reversed,Reversed,2025-02-24,False,7500.0,False,False,,True,False
DSB-0012788,BEN-003895,PK9909736668441750,7500,2025-02,2025-02-03,Cash Pickup,BR-283,Success,Success,2025-02-03,False,7500.0,False,False,,True,False
DSB-0014719,BEN-004447,PK7956566825116925,8000,2025-02,2025-02-04,Cash Pickup,BR-273,Reversed,Reversed,2025-02-04,False,8000.0,False,False,,True,False
DSB-0007713,BEN-002334,PK7907565828368074,10000,2025-07,2025-07-26,Mobile Wallet,BR-262,Pending,Pending,2025-07-26,False,10000.0,False,False,,True,False
DSB-0016901,BEN-000906,PK6428705213911598,5000,2025-07,2025-07-19,Bank Transfer,BR-180,Pending,Pending,2025-07-19,False,5000.0,False,False,,True,False
DSB-0008997,BEN-002722,PK9691468595820757,8000,2025-05,2025-05-21,Cash Pickup,BR-190,Reversed,Reversed,2025-05-21,False,8000.0,False,False,,True,False
DSB-0003599,BEN-001096,PK2338004384074184,6000,2025-06,2025-06-13,Bank Transfer,BR-181,Success,Success,2025-06-13,False,6000.0,False,False,,True,False
DSB-0017667,BEN-003647,PK9678991320737576,8000,2025-06,2025-06-23,Bank Transfer,BR-201,Pending,Pending,2025-06-23,False,8000.0,False,False,,True,False
DSB-0000741,BEN-000231,PK4679415370011892,"Rs. 7,500",2025-05,2025-05-14,Mobile Wallet,BR-106,Success,Success,2025-05-14,False,0.75,False,False,,True,False
DSB-0009079,BEN-002753,PK8955764182496476,5000,2025-05,2025-05-09,Bank Transfer,BR-243,Success,Success,2025-05-09,False,5000.0,False,False,,True,False
DSB-0011058,BEN-003368,PK2943943645849654,8000,2025-04,2025-04-09,Cash Pickup,BR-115,Reversed,Reversed,2025-04-09,False,8000.0,False,False,,True,False
DSB-0007714,BEN-002336,PK5595221410301500,"5,000",2025-02,2025-02-14,Bank Transfer,BR-107,Success,Success,2025-02-14,False,5000.0,False,False,,True,False
DSB-0014151,BEN-004288,PK0706668891464125,8000,2025-03,2025-03-13,Cash Pickup,BR-297,Success,Success,2025-03-13,False,8000.0,False,False,,True,False
DSB-0007619,BEN-002309,PK8513302439000764,6000,2025-02,2025-02-23,Mobile Wallet,BR-194,Success,Success,2025-02-23,False,6000.0,False,False,,True,False
DSB-0015890,BEN-004797,PK6057215505935087,7500,2025-04,2025-04-19,Mobile Wallet,BR-257,Success,Success,2025-04-19,False,7500.0,False,False,,True,False
DSB-0012014,BEN-003650,PK9255361575727082,8000,2025-05,2025-05-07,Cash Pickup,BR-284,Success,Success,2025-05-07,False,8000.0,False,False,,True,False
DSB-0014803,BEN-004473,PK8609904672469266,6000,2025-02,2025-02-25,Bank Transfer,BR-233,Success,Success,2025-02-25,False,6000.0,False,False,,True,False
DSB-0009476,BEN-002892,PK8509356205383685,8000,2025-07,2025-07-12,Cash Pickup,BR-254,Reversed,Reversed,2025-07-12,False,8000.0,False,False,,True,False
DSB-0013821,BEN-004181,PK0805063799018387,8000,2025-06,2025-06-25,Mobile Wallet,BR-213,Pending,Pending,2025-06-25,False,8000.0,False,False,,True,False
DSB-0014413,BEN-004360,PK5279937602856288,8000,2025-04,2025-04-10,Cash Pickup,BR-217,Success,Success,2025-04-10,False,8000.0,False,False,,True,False
DSB-0014029,BEN-004246,PK5351470959279761,6000,2025-06,2025-06-07,Bank Transfer,BR-210,Success,Success,2025-06-07,False,6000.0,False,False,,True,False
DSB-0006819,BEN-002056,PK1396713966548299,7500,2025-05,2025-05-04,Mobile Wallet,BR-153,Pending,Pending,2025-05-04,False,7500.0,False,False,,True,False
