disbursement_id,beneficiary_id,bank_account_number,amount_pkr,disbursement_cycle,disbursement_date,payment_method,branch_or_agent_code,status,status_clean,disbursement_date_clean,disb_date_parse_failed,amount_pkr_clean,amount_flag,payment_method_missing,data_quality_flags,shared_bank_account_flag,orphaned_beneficiary_flag
DSB-0005716,BEN-001688,PK6807470333759081,6000,2025-07,2025-07-23,Mobile Wallet,BR-140,Reversed,Reversed,2025-07-23,False,6000.0,False,False,,True,False
DSB-0005259,BEN-001569,PK3696614162280679,5000,2025-04,2025-04-28,Mobile Wallet,BR-180,Success,Success,2025-04-28,False,5000.0,False,False,,True,False
DSB-0011050,BEN-003318,PK0825640427832462,10000,2025-02,2025-02-15,Cash Pickup,BR-180,pending,Pending,2025-02-15,False,10000.0,False,False,,True,False
DSB-0003797,BEN-001143,PK2979066715199245,"6,000",2025-04,2025-04-18,Mobile Wallet,BR-132,Success,Success,2025-04-18,False,6000.0,False,False,,True,False
DSB-0014865,BEN-004453,PK7791311778691471,7500,2025-07,2025-07-04,Mobile Wallet,BR-106,Success,Success,2025-07-04,False,7500.0,False,False,,True,False
DSB-0007039,BEN-002101,PK3722585337024786,6000,2025-02,2025-02-06,Mobile Wallet,BR-142,Success,Success,2025-02-06,False,6000.0,False,False,,True,False
DSB-0007217,BEN-002152,PK6868328792812978,7500,2025-02,2025-02-04,Bank Transfer,BR-276,Success,Success,2025-02-04,False,7500.0,False,False,,True,False
DSB-0016690,BEN-004996,PK4180699288110722,8000,2025-03,2025-03-02,Bank Transfer,BR-250,Reversed,Reversed,2025-03-02,False,8000.0,False,False,,True,False
DSB-0004185,BEN-001247,PK5622584359597684,"6,000",2025-02,2025-02-21,Bank Transfer,BR-218,Success,Success,2025-02-21,False,6000.0,False,False,,True,False
DSB-0003337,BEN-001009,PK9621856601408803,5000,2025-06,2025-06-26,Mobile Wallet,BR-146,Success,Success,2025-06-26,False,5000.0,False,False,,True,False
DSB-0018122,BEN-000705,PK1265492103665696,6000,2025-07,2025-07-20,Cash Pickup,BR-151,Success,Success,2025-07-20,False,6000.0,False,False,,True,False
DSB-0012158,BEN-003657,PK3968181385591625,"Rs. 6,000",2025-02,2025-02-19,Mobile Wallet,BR-207,Success,Success,2025-02-19,False,0.6,False,False,,True,False
DSB-0005448,BEN-001625,PK5828830608482733,8000,2025-06,2025-06-09,Bank Transfer,BR-288,Success,Success,2025-06-09,False,8000.0,False,False,,True,False
DSB-0013060,BEN-003918,PK8716663473715580,6000,2025-05,2025-05-04,Bank Transfer,BR-236,Success,Success,2025-05-04,False,6000.0,False,False,,True,False
DSB-0000334,BEN-000101,PK7933825396963690,5000,2025-06,2025-06-20,Bank Transfer,BR-141,Reversed,Reversed,2025-06-20,False,5000.0,False,False,,True,False
DSB-0004703,BEN-001400,PK3648088067152282,8000,2025-03,2025-03-05,Cash Pickup,BR-226,Success,Success,2025-03-05,False,8000.0,False,False,,True,False
DSB-0016521,BEN-004942,PK5335551216329941,7500,2025-07,2025-07-10,Mobile Wallet,BR-237,Success,Success,2025-07-10,False,7500.0,False,False,,True,False
DSB-0014664,BEN-004402,PK0706639330579622,5000,2025-07,2025-07-12,Bank Transfer,BR-133,Success,Success,2025-07-12,False,5000.0,False,False,,True,False
DSB-0011354,BEN-003414,PK6418977282325728,6000,2025-07,2025-07-05,Bank Transfer,BR-266,Reversed,Reversed,2025-07-05,False,6000.0,False,False,,True,False
DSB-0017191,BEN-002283,PK0835752671882548,10000,2025-06,2025-06-02,Bank Transfer,BR-233,Success,Success,2025-06-02,False,10000.0,False,False,,True,False
DSB-0017338,BEN-002538,PK3896181822702057,"Rs. 10,000",2025-04,2025-04-21,Mobile Wallet,BR-250,Success,Success,2025-04-21,False,0.1,False,False,,True,False
DSB-0004129,BEN-001232,PK4349018227270840,7500,2025-05,2025-05-04,Bank Transfer,BR-162,Success,Success,2025-05-04,False,7500.0,False,False,,True,False
DSB-0004866,BEN-001452,PK5858620612123546,5000,2025-05,2025-05-08,Bank Transfer,BR-167,Success,Success,2025-05-08,False,5000.0,False,False,,True,False
DSB-0010506,BEN-003147,PK5697533962437861,"5,000",2025-05,2025-05-10,Cash Pickup,BR-122,Pending,Pending,2025-05-10,False,5000.0,False,False,,True,False
DSB-0013329,BEN-004007,PK5358754035379367,5000,2025-05,2025-05-05,Mobile Wallet,BR-101,Success,Success,2025-05-05,False,5000.0,False,False,,True,False
DSB-0003872,BEN-001161,PK2644886997059470,8000,2025-05,2025-05-05,Mobile Wallet,BR-234,Pending,Pending,2025-05-05,False,8000.0,False,False,,True,False
DSB-0007114,BEN-002122,PK3303960917873115,8000,2025-04,2025-04-04,Mobile Wallet,BR-254,Reversed,Reversed,2025-04-04,False,8000.0,False,False,,True,False
DSB-0008830,BEN-002649,PK9401288436593734,7500,2025-03,2025-03-15,Mobile Wallet,BR-106,Success,Success,2025-03-15,False,7500.0,False,False,,True,False
DSB-0010960,BEN-003281,PK6493922445855345,6000,2025-07,2025-07-25,Cash Pickup,BR-287,Success,Success,2025-07-25,False,6000.0,False,False,,True,False
DSB-0005500,BEN-001638,PK4475611244686999,5000,2025-02,2025-02-14,Cash Pickup,BR-181,SUCCESS,Success,2025-02-14,False,5000.0,False,False,,True,False
DSB-0003319,BEN-001002,PK8298636978543529,8000,2025-03,2025-03-25,Bank Transfer,BR-111,Success,Success,2025-03-25,False,8000.0,False,False,,True,False
DSB-0006211,BEN-001840,PK2619853559667842,6000,2025-06,2025-06-09,Bank Transfer,BR-157,Success,Success,2025-06-09,False,6000.0,False,False,,True,False
DSB-0002930,BEN-000885,PK3299230332660167,6000,2025-06,2025-06-05,Bank Transfer,BR-233,success,Success,2025-06-05,False,6000.0,False,False,,True,False
DSB-0000026,BEN-000009,PK7253106468157431,5000,2025-07,2025-07-21,Bank Transfer,BR-294,Success,Success,2025-07-21,False,5000.0,False,False,,True,False
DSB-0007342,BEN-002185,PK7529442974814749,6000,2025-04,2025-04-15,Cash Pickup,BR-245,Success,Success,2025-04-15,False,6000.0,False,False,,True,False
DSB-0014191,BEN-004264,PK2449807430091250,6000,2025-07,2025-07-03,Mobile Wallet,BR-206,Success,Success,2025-07-03,False,6000.0,False,False,,True,False
DSB-0000999,BEN-000312,PK8536666941120540,5000,2025-03,2025-03-16,Bank Transfer,BR-117,Success,Success,2025-03-16,False,5000.0,False,False,,True,False
DSB-0006149,BEN-001823,PK8950110768377212,8000,2025-03,2025-03-25,Mobile Wallet,BR-244,success,Success,2025-03-25,False,8000.0,False,False,,True,False
DSB-0010677,BEN-003189,PK8259269232457249,7500,2025-02,2025-02-10,Mobile Wallet,BR-218,Reversed,Reversed,2025-02-10,False,7500.0,False,False,,True,False
DSB-0016221,BEN-004862,PK3329426602246170,7500,2025-05,2025-05-12,Bank Transfer,BR-153,Reversed,Reversed,2025-05-12,False,7500.0,False,False,,True,False
DSB-0012171,BEN-003662,PK6059870862979885,"10,000",2025-04,2025-04-01,Mobile Wallet,BR-230,Success,Success,2025-04-01,False,10000.0,False,False,,True,False
DSB-0006989,BEN-002084,PK2947100631033969,150000.0,2025-04,2025-04-11,Cash Pickup,BR-162,Success,Success,2025-04-11,False,,True,False,amount_flag,True,False
DSB-0014591,BEN-004377,PK7467661754747810,5000,2025-04,2025-04-21,Mobile Wallet,BR-107,Success,Success,2025-04-21,False,5000.0,False,False,,True,False
DSB-0013143,BEN-003941,PK8788059009002625,10000,2025-07,2025-07-11,Mobile Wallet,BR-243,Success,Success,2025-07-11,False,10000.0,False,False,,True,False
DSB-0007931,BEN-002358,PK5987834607863653,7500,2025-07,2025-07-07,Mobile Wallet,BR-202,Reversed,Reversed,2025-07-07,False,7500.0,False,False,,True,False
DSB-0007535,BEN-002247,PK7657683750750876,6000,2025-02,2025-02-02,Mobile Wallet,BR-268,Success,Success,2025-02-02,False,6000.0,False,False,,True,False
DSB-0008655,BEN-002587,PK9407857791466811,5000,2025-07,2025-07-17,Bank Transfer,BR-101,Success,Success,2025-07-17,False,5000.0,False,False,,True,False
DSB-0011739,BEN-003536,PK2381932452498697,7500,2025-05,2025-05-03,Cash Pickup,BR-204,Success,Success,2025-05-03,False,7500.0,False,False,,True,False
DSB-0012809,BEN-003846,PK3017873250374359,7500,2025-02,2025-02-05,Mobile Wallet,BR-135,Success,Success,2025-02-05,False,7500.0,False,False,,True,False
DSB-0012256,BEN-003687,PK3188255125300415,10000,2025-03,2025-03-14,Bank Transfer,BR-242,Success,Success,2025-03-14,False,10000.0,False,False,,True,False
DSB-0016214,BEN-004861,PK2207456368057971,120000.0,2025-02,2025-02-03,Cash Pickup,BR-104,Success,Success,2025-02-03,False,,True,False,amount_flag,True,False
DSB-0017266,BEN-002745,PK8788059009002625,10000,2025-06,2025-06-26,Mobile Wallet,BR-233,Success,Success,2025-06-26,False,10000.0,False,False,,True,False
DSB-0009716,BEN-002908,PK8600609432909586,7500,2025-07,2025-07-06,Bank Transfer,BR-286,Success,Success,2025-07-06,False,7500.0,False,False,,True,False
DSB-0017340,BEN-002538,PK3896181822702057,"Rs. 5,000",2025-06,2025-06-11,Mobile Wallet,BR-246,Success,Success,2025-06-11,False,0.5,False,False,,True,False
DSB-0010025,BEN-003004,PK2449294613463350,6000,2025-02,2025-02-25,Bank Transfer,BR-279,Success,Success,2025-02-25,False,6000.0,False,False,,True,False
DSB-0000808,BEN-000245,PK8523202688872705,8000,2025-05,2025-05-11,Bank Transfer,BR-137,Reversed,Reversed,2025-05-11,False,8000.0,False,False,,True,False
DSB-0018145,BEN-001173,PK1635618310406595,7500,2025-04,2025-04-13,Bank Transfer,BR-114,Success,Success,2025-04-13,False,7500.0,False,False,,True,False
DSB-0017087,BEN-001037,PK8648755521325328,5000,2025-05,2025-05-05,Cash Pickup,BR-297,Pending,Pending,2025-05-05,False,5000.0,False,False,,True,False
DSB-0005029,BEN-001501,PK6540068141496437,10000,2025-02,2025-02-08,,BR-230,SUCCESS,Success,2025-02-08,False,10000.0,False,True,payment_method_missing,True,False
DSB-0011570,BEN-003479,PK9279099061181660,6000,2025-06,2025-06-08,Cash Pickup,BR-117,Reversed,Reversed,2025-06-08,False,6000.0,False,False,,True,False
DSB-0005384,BEN-001608,PK6903530652313306,8000,2025-02,2025-02-08,Cash Pickup,BR-218,Success,Success,2025-02-08,False,8000.0,False,False,,True,False
DSB-0004647,BEN-001375,PK3902693614292500,"6,000",2025-02,2025-02-05,Cash Pickup,BR-279,Success,Success,2025-02-05,False,6000.0,False,False,,True,False
DSB-0017783,BEN-004512,PK5340633703859023,8000,2025-07,2025-07-05,Cash Pickup,BR-246,Success,Success,2025-07-05,False,8000.0,False,False,,True,False
DSB-0003921,BEN-001178,PK8459672207495763,8000,2025-07,2025-07-06,Cash Pickup,BR-137,Success,Success,2025-07-06,False,8000.0,False,False,,True,False
DSB-0011793,BEN-003549,PK0652295043777308,"10,000",2025-03,2025-03-19,Cash Pickup,BR-200,Success,Success,2025-03-19,False,10000.0,False,False,,True,False
DSB-0001695,BEN-000528,PK9213147776077976,6000,2025-05,2025-05-02,Cash Pickup,BR-268,Pending,Pending,2025-05-02,False,6000.0,False,False,,True,False
DSB-0000323,BEN-000098,PK0699389000038076,8000,2025-07,2025-07-27,Mobile Wallet,BR-237,Success,Success,2025-07-27,False,8000.0,False,False,,True,False
DSB-0011966,BEN-003603,PK6415238032859936,5000,2025-04,2025-04-18,Bank Transfer,BR-248,Success,Success,2025-04-18,False,5000.0,False,False,,True,False
DSB-0015265,BEN-004560,PK3049460901295886,10000,2025-03,2025-03-01,Cash Pickup,BR-115,Success,Success,2025-03-01,False,10000.0,False,False,,True,False
DSB-0001159,BEN-000369,PK3316414341060223,7500,2025-07,2025-07-21,Mobile Wallet,BR-166,Success,Success,2025-07-21,False,7500.0,False,False,,True,False
DSB-0012600,BEN-003793,PK9778260342516224,7500,2025-03,2025-03-27,Mobile Wallet,BR-165,Reversed,Reversed,2025-03-27,False,7500.0,False,False,,True,False
DSB-0013221,BEN-003967,PK7143605572767617,5000,2025-03,2025-03-27,Cash Pickup,BR-244,Reversed,Reversed,2025-03-27,False,5000.0,False,False,,True,False
DSB-0002749,BEN-000826,PK8548627604359894,8000,2025-05,2025-05-13,Mobile Wallet,BR-157,Success,Success,2025-05-13,False,8000.0,False,False,,True,False
DSB-0015764,BEN-004714,PK4251107112614882,5000,2025-05,2025-05-15,Mobile Wallet,BR-254,Pending,Pending,2025-05-15,False,5000.0,False,False,,True,False
DSB-0005345,BEN-001594,PK1300853168729530,7500,2025-04,2025-04-20,Cash Pickup,BR-171,Success,Success,2025-04-20,False,7500.0,False,False,,True,False
DSB-0014499,BEN-004352,PK0239784481454940,8000,2025-04,2025-04-10,Bank Transfer,BR-207,Pending,Pending,2025-04-10,False,8000.0,False,False,,True,False
DSB-0005100,BEN-001522,PK5245070222803671,8000,2025-04,2025-04-15,Bank Transfer,BR-273,Success,Success,2025-04-15,False,8000.0,False,False,,True,False
DSB-0011456,BEN-003443,PK9673567203822194,8000,2025-05,2025-05-11,Cash Pickup,BR-113,Reversed,Reversed,2025-05-11,False,8000.0,False,False,,True,False
DSB-0004520,BEN-001343,PK9807682793470738,8000,2025-06,2025-06-02,Bank Transfer,BR-163,Success,Success,2025-06-02,False,8000.0,False,False,,True,False
DSB-0014638,BEN-004394,PK2627405335940113,6000,2025-07,2025-07-18,Bank Transfer,BR-148,Reversed,Reversed,2025-07-18,False,6000.0,False,False,,True,False
DSB-0017008,BEN-002552,PK8995133296517304,10000,2025-02,2025-02-02,Mobile Wallet,BR-221,Success,Success,2025-02-02,False,10000.0,False,False,,True,False
DSB-0014288,BEN-004298,PK3600051055179615,10000,2025-05,2025-05-09,Bank Transfer,BR-125,Success,Success,2025-05-09,False,10000.0,False,False,,True,False
DSB-0009209,BEN-002751,PK4890841906918891,6000,2025-07,2025-07-07,Bank Transfer,BR-202,Success,Success,2025-07-07,False,6000.0,False,False,,True,False
DSB-0018009,BEN-001106,PK1211523998908798,8000,2025-05,2025-05-07,Mobile Wallet,BR-110,Reversed,Reversed,2025-05-07,False,8000.0,False,False,,True,False
DSB-0005610,BEN-001662,PK2939719618006580,8000,2025-05,2025-05-09,Cash Pickup,BR-102,Success,Success,2025-05-09,False,8000.0,False,False,,True,False
DSB-0004032,BEN-001208,PK7351958916405001,6000,2025-03,2025-03-12,Bank Transfer,BR-233,Success,Success,2025-03-12,False,6000.0,False,False,,True,False
DSB-0006881,BEN-002050,PK9350884616207404,6000,2025-06,2025-06-01,Cash Pickup,BR-265,Success,Success,2025-06-01,False,6000.0,False,False,,True,False
DSB-0007661,BEN-002280,PK9916563898998693,8000,2025-07,2025-07-20,Mobile Wallet,BR-235,Pending,Pending,2025-07-20,False,8000.0,False,False,,True,False
DSB-0009735,BEN-002917,PK8430340191898263,5000,2025-04,2025-04-27,Cash Pickup,BR-166,Success,Success,2025-04-27,False,5000.0,False,False,,True,False
DSB-0013714,BEN-004118,PK5486449882337777,6000,2025-04,2025-04-08,Mobile Wallet,BR-125,Pending,Pending,2025-04-08,False,6000.0,False,False,,True,False
DSB-0007709,BEN-002293,PK5028241656930993,-10000.0,2025-04,2025-04-10,,BR-197,Success,Success,2025-04-10,False,,True,True,"amount_flag, payment_method_missing",True,False
DSB-0002983,BEN-000895,PK8006179329359359,5000,2025-07,2025-07-04,Mobile Wallet,BR-262,SUCCESS,Success,2025-07-04,False,5000.0,False,False,,True,False
DSB-0006212,BEN-001840,PK2619853559667842,6000,2025-07,2025-07-07,Bank Transfer,BR-279,Reversed,Reversed,2025-07-07,False,6000.0,False,False,,True,False
DSB-0016445,BEN-004920,PK0928286327118873,"Rs. 6,000",2025-02,2025-02-06,Mobile Wallet,BR-180,Success,Success,2025-02-06,False,0.6,False,False,,True,False
DSB-0001785,BEN-000560,PK2071975895023525,"10,000",2025-07,2025-07-17,Bank Transfer,BR-292,Success,Success,2025-07-17,False,10000.0,False,False,,True,False
DSB-0007233,BEN-002155,PK6642602652831468,"Rs. 5,000",2025-02,2025-02-17,Bank Transfer,BR-203,Reversed,Reversed,2025-02-17,False,0.5,False,False,,True,False
DSB-0007905,BEN-002350,PK7945249087317758,8000,2025-07,2025-07-10,Bank Transfer,BR-265,Reversed,Reversed,2025-07-10,False,8000.0,False,False,,True,False
DSB-0011147,BEN-003344,PK4174816323684676,7500,2025-02,2025-02-12,Bank Transfer,BR-293,Succes,Success,2025-02-12,False,7500.0,False,False,,True,False
DSB-0000628,BEN-000185,PK5242974849738763,10000,2025-06,2025-06-16,Cash Pickup,BR-210,Success,Success,2025-06-16,False,10000.0,False,False,,True,False
DSB-0015481,BEN-004621,PK2119383425203201,7500,2025-07,2025-07-17,Bank Transfer,BR-146,Reversed,Reversed,2025-07-17,False,7500.0,False,False,,True,False
DSB-0001804,BEN-000564,PK9449592573349950,8000,2025-02,2025-02-23,Mobile Wallet,BR-177,Success,Success,2025-02-23,False,8000.0,False,False,,True,False
DSB-0001576,BEN-000491,PK9641973089119629,10000,2025-03,2025-03-03,Mobile Wallet,BR-148,Success,Success,2025-03-03,False,10000.0,False,False,,True,False
DSB-0002788,BEN-000836,PK5114498960757667,6000,2025-04,2025-04-08,Bank Transfer,BR-156,reversed,Reversed,2025-04-08,False,6000.0,False,False,,True,False
DSB-0003259,BEN-000979,PK3856299493411634,10000,2025-07,2025-07-28,,BR-226,Success,Success,2025-07-28,False,10000.0,False,True,payment_method_missing,True,False
DSB-0011168,BEN-003351,PK1605832039712911,7500,2025-06,2025-06-17,Mobile Wallet,BR-108,Success,Success,2025-06-17,False,7500.0,False,False,,True,False
DSB-0010103,BEN-003027,PK7071391798628081,6000,2025-05,2025-05-04,Bank Transfer,BR-179,Success,Success,2025-05-04,False,6000.0,False,False,,True,False
DSB-0008923,BEN-002673,PK7317007326915422,6000,2025-03,2025-03-10,Bank Transfer,BR-190,Pending,Pending,2025-03-10,False,6000.0,False,False,,True,False
DSB-0017689,BEN-004365,PK0391920263525858,5000,2025-06,2025-06-12,Bank Transfer,BR-274,Success,Success,2025-06-12,False,5000.0,False,False,,True,False
DSB-0002616,BEN-000787,PK7578142677050847,10000,2025-02,2025-02-23,Bank Transfer,BR-288,reversed,Reversed,2025-02-23,False,10000.0,False,False,,True,False
DSB-0008968,BEN-002682,PK2732932754233751,5000,2025-06,2025-06-15,Mobile Wallet,BR-162,Success,Success,2025-06-15,False,5000.0,False,False,,True,False
DSB-0005734,BEN-001697,PK2332543642697190,5000,2025-04,2025-04-12,Mobile Wallet,BR-235,Success,Success,2025-04-12,False,5000.0,False,False,,True,False
DSB-0008557,BEN-002559,PK7911463463688621,10000,2025-04,2025-04-10,Cash Pickup,BR-117,Success,Success,2025-04-10,False,10000.0,False,False,,True,False
DSB-0015954,BEN-004776,PK3939909049522916,7500,2025-05,2025-05-25,Bank Transfer,BR-275,Success,Success,2025-05-25,False,7500.0,False,False,,True,False
DSB-0008570,BEN-002562,PK5659591912284163,10000,2025-06,2025-06-18,Mobile Wallet,BR-258,SUCCESS,Success,2025-06-18,False,10000.0,False,False,,True,False
DSB-0002268,BEN-000700,PK0987719602743028,6000,2025-06,2025-06-10,Bank Transfer,BR-298,Success,Success,2025-06-10,False,6000.0,False,False,,True,False
DSB-0013472,BEN-004045,PK5102895642528468,10000,2025-04,2025-04-01,Bank Transfer,BR-219,Success,Success,2025-04-01,False,10000.0,False,False,,True,False
DSB-0004201,BEN-001252,PK9017985505466838,6000,2025-02,2025-02-01,Bank Transfer,BR-216,Reversed,Reversed,2025-02-01,False,6000.0,False,False,,True,False
DSB-0006986,BEN-002083,PK8996022403489847,10000,2025-07,2025-07-07,Cash Pickup,BR-163,Success,Success,2025-07-07,False,10000.0,False,False,,True,False
DSB-0011003,BEN-003300,PK1823917295323328,8000,2025-04,2025-04-20,Mobile Wallet,BR-287,reversed,Reversed,2025-04-20,False,8000.0,False,False,,True,False
DSB-0005382,BEN-001605,PK3184974456504337,8000,2025-05,2025-05-05,Cash Pickup,BR-112,Success,Success,2025-05-05,False,8000.0,False,False,,True,False
DSB-0011303,BEN-003397,PK6150259537329220,5000,2025-05,2025-05-23,Mobile Wallet,BR-110,Success,Success,2025-05-23,False,5000.0,False,False,,True,False
DSB-0015528,BEN-004635,PK8043151882904439,8000,2025-07,2025-07-04,Mobile Wallet,BR-137,Reversed,Reversed,2025-07-04,False,8000.0,False,False,,True,False
DSB-0012168,BEN-003660,PK1635618310406595,5000,2025-07,2025-07-06,Bank Transfer,BR-175,Succes,Success,2025-07-06,False,5000.0,False,False,,True,False
DSB-0016304,BEN-004885,PK5760090255897084,10000,2025-07,2025-07-12,Bank Transfer,BR-164,Success,Success,2025-07-12,False,10000.0,False,False,,True,False
DSB-0009502,BEN-002841,PK6822319286872068,10000,2025-02,2025-02-22,Cash Pickup,BR-178,success,Success,2025-02-22,False,10000.0,False,False,,True,False
DSB-0013525,BEN-004059,PK8554289009354637,5000,2025-04,2025-04-28,Mobile Wallet,BR-163,pending,Pending,2025-04-28,False,5000.0,False,False,,True,False
DSB-0007690,BEN-002288,PK5849147631591486,6000,2025-07,2025-07-08,Mobile Wallet,BR-278,Pending,Pending,2025-07-08,False,6000.0,False,False,,True,False
DSB-0008386,BEN-002503,PK4040572632839031,8000,2025-06,2025-06-12,Mobile Wallet,BR-144,Success,Success,2025-06-12,False,8000.0,False,False,,True,False
DSB-0004279,BEN-001280,PK8300986231805760,5000,2025-03,2025-03-04,Mobile Wallet,BR-189,Success,Success,2025-03-04,False,5000.0,False,False,,True,False
DSB-0012858,BEN-003863,PK5889079801735833,6000,2025-04,2025-04-05,Mobile Wallet,BR-276,Pending,Pending,2025-04-05,False,6000.0,False,False,,True,False
DSB-0014993,BEN-004487,PK8059838693621767,"10,000",2025-03,2025-03-26,Mobile Wallet,BR-107,Pending,Pending,2025-03-26,False,10000.0,False,False,,True,False
DSB-0016764,BEN-004265,PK0350831435848445,5000,2025-02,2025-02-28,Mobile Wallet,BR-168,Success,Success,2025-02-28,False,5000.0,False,False,,True,False
DSB-0010551,BEN-003156,PK2712597874355641,8000,2025-03,2025-03-16,Mobile Wallet,BR-122,Reversed,Reversed,2025-03-16,False,8000.0,False,False,,True,False
DSB-0005194,BEN-001550,PK6349742145013367,6000,2025-05,2025-05-04,Cash Pickup,BR-190,Pending,Pending,2025-05-04,False,6000.0,False,False,,True,False
DSB-0013774,BEN-004135,PK3165695166079447,7500,2025-07,2025-07-05,Cash Pickup,BR-263,Success,Success,2025-07-05,False,7500.0,False,False,,True,False
DSB-0002506,BEN-000760,PK8519091878095874,10000,2025-04,2025-04-27,Mobile Wallet,BR-233,Reversed,Reversed,2025-04-27,False,10000.0,False,False,,True,False
DSB-0014482,BEN-004348,PK9611464718824942,"Rs. 5,000",2025-04,2025-04-25,Cash Pickup,BR-112,success,Success,2025-04-25,False,0.5,False,False,,True,False
DSB-0002164,BEN-000671,PK7239514241343746,7500,2025-07,2025-07-08,Bank Transfer,BR-155,Reversed,Reversed,2025-07-08,False,7500.0,False,False,,True,False
DSB-0016131,BEN-004830,PK8232683269006805,5000,2025-02,2025-02-12,Bank Transfer,BR-236,Success,Success,2025-02-12,False,5000.0,False,False,,True,False
DSB-0005469,BEN-001630,PK0116272958640225,8000,2025-05,2025-05-12,Mobile Wallet,BR-188,Reversed,Reversed,2025-05-12,False,8000.0,False,False,,True,False
DSB-0003865,BEN-001159,PK5468735741994167,10000,2025-02,2025-02-28,Bank Transfer,BR-236,Pending,Pending,2025-02-28,False,10000.0,False,False,,True,False
DSB-0000946,BEN-000291,PK8176348065800368,7500,2025-06,2025-06-11,Mobile Wallet,BR-145,Pending,Pending,2025-06-11,False,7500.0,False,False,,True,False
DSB-0001669,BEN-000519,PK7529737631167043,"Rs. 8,000",2025-05,2025-05-10,Cash Pickup,BR-261,Succes,Success,2025-05-10,False,0.8,False,False,,True,False
DSB-0011508,BEN-003459,PK3729491181960909,5000,2025-02,2025-02-08,Bank Transfer,BR-213,Success,Success,2025-02-08,False,5000.0,False,False,,True,False
DSB-0010289,BEN-003085,PK8845214428135803,5000,2025-07,2025-07-19,Bank Transfer,BR-264,success,Success,2025-07-19,False,5000.0,False,False,,True,False
DSB-0007816,BEN-002326,PK2276556308780174,6000,2025-03,2025-03-27,Mobile Wallet,BR-263,Reversed,Reversed,2025-03-27,False,6000.0,False,False,,True,False
DSB-0007599,BEN-002263,PK0180104570837765,8000,2025-03,2025-03-07,Cash Pickup,BR-193,Success,Success,2025-03-07,False,8000.0,False,False,,True,False
DSB-0006371,BEN-001889,PK6636154950818188,"7,500",2025-03,2025-03-19,Cash Pickup,BR-256,Success,Success,2025-03-19,False,7500.0,False,False,,True,False
DSB-0001131,BEN-000358,PK1408975468453945,"8,000",2025-07,2025-07-16,Bank Transfer,BR-218,Success,Success,2025-07-16,False,8000.0,False,False,,True,False
DSB-0005151,BEN-001535,PK9380049100475489,6000,2025-02,2025-02-28,Bank Transfer,BR-261,Pending,Pending,2025-02-28,False,6000.0,False,False,,True,False
DSB-0007160,BEN-002137,PK4337415841444582,6000,2025-03,2025-03-13,Bank Transfer,BR-180,Success,Success,2025-03-13,False,6000.0,False,False,,True,False
DSB-0012681,BEN-003815,PK8366774489771334,"Rs. 6,000",2025-03,2025-03-11,Bank Transfer,BR-296,Reversed,Reversed,2025-03-11,False,0.6,False,False,,True,False
DSB-0006414,BEN-001905,PK7276466593414168,8000,2025-06,2025-06-24,Bank Transfer,BR-220,Succes,Success,2025-06-24,False,8000.0,False,False,,True,False
DSB-0006386,BEN-001897,PK8882644654197518,8000,2025-06,2025-06-28,Cash Pickup,BR-157,Pending,Pending,2025-06-28,False,8000.0,False,False,,True,False
DSB-0016416,BEN-004911,PK6913921536457663,-5000.0,2025-02,2025-02-18,Mobile Wallet,BR-115,Success,Success,2025-02-18,False,,True,False,amount_flag,True,False
DSB-0006169,BEN-001829,PK0933728322656656,10000,2025-06,2025-06-18,Bank Transfer,BR-111,Reversed,Reversed,2025-06-18,False,10000.0,False,False,,True,False
DSB-0000788,BEN-000237,PK1029026586675791,"Rs. 7,500",2025-06,2025-06-10,Mobile Wallet,BR-206,Reversed,Reversed,2025-06-10,False,0.75,False,False,,True,False
DSB-0014707,BEN-004414,PK2203621570723882,7500,2025-06,2025-06-28,Mobile Wallet,BR-275,Success,Success,2025-06-28,False,7500.0,False,False,,True,False
DSB-0009235,BEN-002761,PK1069125863345691,8000,2025-07,2025-07-25,Bank Transfer,BR-130,Reversed,Reversed,2025-07-25,False,8000.0,False,False,,True,False
DSB-0011016,BEN-003303,PK3946025988875304,7500,2025-06,2025-06-08,Cash Pickup,BR-132,Success,Success,2025-06-08,False,7500.0,False,False,,True,False
DSB-0006766,BEN-002018,PK3286572325306005,5000,2025-05,2025-05-15,Mobile Wallet,BR-144,Success,Success,2025-05-15,False,5000.0,False,False,,True,False
DSB-0012446,BEN-003746,PK2764171726515000,5000,2025-02,2025-02-27,Bank Transfer,BR-140,Pending,Pending,2025-02-27,False,5000.0,False,False,,True,False
DSB-0009947,BEN-002975,PK9184345396435236,10000,2025-03,2025-03-18,Cash Pickup,BR-273,Reversed,Reversed,2025-03-18,False,10000.0,False,False,,True,False
DSB-0007313,BEN-002176,PK8235783264105130,7500,2025-02,2025-02-01,Bank Transfer,BR-174,Success,Success,2025-02-01,False,7500.0,False,False,,True,False
DSB-0002677,BEN-000804,PK7120042579457366,7500,2025-03,2025-03-10,Mobile Wallet,BR-270,Success,Success,2025-03-10,False,7500.0,False,False,,True,False
DSB-0011876,BEN-003575,PK4501163716862518,8000,2025-04,2025-04-17,Cash Pickup,BR-119,Success,Success,2025-04-17,False,8000.0,False,False,,True,False
